,sentence,task,label,encoded,output,target
3900,The idea of having a separate class for out-distribution is a very interesting idea but unfortunately previously explored.,fine,none,9.0,9,9
3901,"In fact, in machine learning and NLP there is the OOV class which sometimes people in computer vision also use.",fine,none,9.0,9,9
3902,Some of the claims in the paper can be further substantiated or explored.,fine,none,9.0,9,9
3903,For example in abstract there is a simple claim that is presented too strong: We also demonstrate that training such an augmented CNN with representative out-distribution natural datasets and some interpolated samples allows it to better handle a wide range of unseen out-distribution samples and black-box adversarial examples without training it on any adversaries.,fine,none,9.0,9,9
3904,This claim is bigger than just CNNs and needs to be studied in a theoretical framework not an empirical one.,fine,none,9.0,9,9
3905,"Also, one simple way to stop these adversarial cases would be to explore using Sigmoid as opposed to softmax.",fine,none,9.0,9,9
3906,In general it is very unlikely that you will be able to choose every variation of out-distribution cases.,fine,none,9.0,9,9
3907,Much easier if you just try to solve the problem using a set of n Sigmoids (n total number of classes) and consider each output a probability distribution.,fine,none,9.0,9,9
3908,"However, the studies in this paper are still valuable and I strongly recommend continuing on the same direction.",fine,none,9.0,9,9
3909,# Summary,fine,arg-structuring_summary,8.0,6,8
3910,"This paper proposes a new kind of spherical convolution for use in spherical CNNs, and evaluates it on rigid and non-rigid 3D shape recognition and retrieval problems.",fine,arg-structuring_summary,8.0,8,8
3911,Previous work has either used general anisotropic convolution or azimuthally isotropic convolution.,fine,arg-structuring_summary,8.0,8,8
3912,"The former produces feature maps on SO(3), which is deemed undesirable because processing 3-dimensional feature maps is costly.",fine,arg-structuring_summary,8.0,8,8
3913,"The latter produces feature maps on the sphere, but requires that filters be circularly symmetric / azimuthally isotropic, which limits modeling capacity.",fine,arg-structuring_summary,8.0,8,8
3914,This paper proposes an anisotropic spherical convolution that produces 2D spherical feature maps.,fine,arg-structuring_summary,8.0,8,8
3915,"The paper also introduces an efficient way of processing geodesic / icosahedral spherical grids, avoiding complicated spectral algorithms.",fine,arg-structuring_summary,8.0,8,8
3916,# Strengths,fine,none,9.0,6,9
3917,The paper has several strong points.,fine,none,9.0,9,9
3918,"It is well written, clearly structured, and the mathematics is clear and precise while avoiding unnecessary complexity.",fine,none,9.0,9,9
3919,"Much of the relevant related work is discussed, and this is done in a balanced way.",fine,none,9.0,9,9
3920,"Although it is not directly measured, it does seem highly likely that the alt-az convolution is more computationally efficient than SO(3) convolution, and more expressive than isotropic S2 convolution.",fine,none,9.0,9,9
3921,"The most important contribution in my opinion is the efficient data structure presented in section 4, which allows the spherical convolution to be computed efficiently on GPUs for a grid that is much more homogeneous than the lat/lon grids used in previous works (which have very high resolution near the poles, and low resolution at the equator).",fine,none,9.0,9,9
3922,"The idea of carving up the icosahedral grid in just the right way, so that the spherical convolution can be computed as a planar convolution with funny boundary conditions, is very clever, elegant, and practical.",fine,none,9.0,9,9
3923,# Weaknesses,fine,arg-structuring_heading,6.0,6,6
3924,There is however a misunderstanding about the properties of the alt-az convolution that must be cleared up before this paper can be published.,fine,none,9.0,9,9
3925,"To start with, the set of rotations R(phi, nu, 0) called the alt-az group in this paper is not a group in the mathematical sense.",fine,none,9.0,9,9
3926,"This easy to see, because a composition of rotations of the form Rz(phi) Ry(nu) is not generally of that form.",fine,none,9.0,9,9
3927,"For instance we can multiply Rz(phi) Ry(nu) by the element Rz(omega)Ry(0) = Rz(omega), which gives the element Rz(phi) Ry(nu) Rz(omega).",fine,none,9.0,9,9
3928,"As noted in the paper, this is a general element of SO(3) (and hence not in the set of alt-az rotations)",fine,none,9.0,9,9
3929,.,fine,none,9.0,9,9
3930,So the closure axiom of a group is violated.,fine,none,9.0,9,9
3931,"This matters, because the notion of equivariance really only makes sense for a group.",fine,none,9.0,9,9
3932,"If a layer l satisfies l R = R l  (for R a alt-az rotation), then it automatically satisfies l RR' = RR' l, which means l is equivariant to the whole group generated by the set of alt-az rotations.",fine,none,9.0,9,9
3933,"As we saw before, this is the whole rotation group.",fine,none,9.0,9,9
3934,"This would mean that the layer is actually SO(3)-equivariant, but it has been proven [1], that any rotation equivariant layer between scalar spherical feature maps can be expressed as an azimuthally isotropic convolution.",fine,none,9.0,9,9
3935,"Since the alt-az convolution is not isotropic and maps between scalars on S2, it cannot be equivariant.",fine,none,9.0,9,9
3936,"This also becomes apparent in the experiments section, where rotational data augmentation is found to be necessary.",fine,none,9.0,9,9
3937,"The paper does not contain an attempted proof of equivariance, and if one tries to give one, the impossibility of doing so will become apparent.",fine,none,9.0,9,9
3938,I note that the alt-az convolution *is* equivariant to rotations in the subgroup SO(2) of rotations around the Z-axis.,fine,none,9.0,9,9
3939,Another somewhat jarring fact about the alt-az convolution is that it is not well defined on the south pole.,fine,none,9.0,9,9
3940,"The south pole can be represented by any pair of coordinates of the form phi in [0, 2pi], nu = +/- pi.",fine,none,9.0,9,9
3941,"But it is easy to see that eq. 10 will give different results for each of these coordinates, because they correspond to different rotations of the filter about the Z-axis.",fine,none,9.0,9,9
3942,"This is ultimately due to the fact that the set of alt-az rotations is not the same as the set of points on the sphere, topologically speaking.",fine,none,9.0,9,9
3943,The set of points on the sphere can only be viewed as the quotient SO(3)/S(2).,fine,none,9.0,9,9
3944,"The paragraph motivating the alt-az convolution on page 4 is not very clear, and some claims are questionable.",fine,none,9.0,9,9
3945,"I agree that local SO(2) invariance is too limiting. But it is not true that rotating filters is not effective in planar/volumetric CNNs, as shown by many recent papers on equivariant networks.",fine,none,9.0,9,9
3946,"I would suggest rewriting this paragraph to make it clearer and less speculative, and acknowledge that although rotating filters might increase computational complexity, it has often been shown very effective.",fine,arg-request_edit,1.0,1,1
3947,# Other comments,fine,arg-structuring_summary,8.0,6,8
3948,The experiments show that the method is quite effective.,fine,none,9.0,9,9
3949,"For instance, the SHREC17 results are on par with Cohen et al. and Esteves et al., presumably at a significantly reduced computational cost.",fine,none,9.0,9,9
3950,That they do not substantially outperform these and other methods,fine,none,9.0,9,9
3951,"is likely due to the input representation, which is lossy, leading to a maximal performance shared by all three methods.",fine,none,9.0,9,9
3952,"An application to omnidirectional vision might more clearly show the strength of the method, but this would be a lot of work so I do not expect the authors to do that for this paper.",fine,none,9.0,9,9
3953,"It would be nice to see a more direct comparison between the three definitions of spherical convolution (general SO3, isotropic S2, and anisotropic S2).",fine,none,9.0,2,9
3954,"Right now, the numbers reported in Cohen et al. and Esteves et al. are copied over, but there are probably many differences between the precise setup and architectures used in these papers.",fine,none,9.0,9,9
3955,"It would be interesting to see what happens if one uses the same architecture on a number of problems, changing only the convolution in each case.",fine,none,9.0,2,9
3956,"Initially, I was a bit puzzled about why SO(3) augmentation seems to reduce accuracy in table 1.",fine,none,9.0,9,9
3957,I think this is because SO(3) augmentation actually makes the classification problem harder if the input is initially aligned.,fine,none,9.0,9,9
3958,Some more explanation / discussion would be good.,fine,arg-request_explanation,3.0,2,3
3959,It would be nice to explain the spherical parameterization in more detail. Is this operation itself rotation equivariant?,fine,arg-request_explanation,3.0,3,3
3960,Typos & minor issues,fine,arg-structuring_heading,6.0,6,6
3961,"- Abstract: ""to extract non-trivial features"".",fine,arg-request_edit,1.0,1,1
3962,The word non-trivial really doesn't add anything here.,fine,arg-request_edit,1.0,9,1
3963,"Similarly ""offers multi-level feature extraction capabilities"" is almost meaningless since all DL methods can be said to do so.",fine,arg-request_edit,1.0,9,1
3964,"- Below eq. 5, D_R^{-1} should equal D_R(-omega, -nu, -phi).",fine,arg-request_edit,1.0,1,1
3965,The order is reversed when inverting.,fine,arg-request_edit,1.0,9,1
3966,"- ""Different notations of convolutions"" -> notions",fine,arg-request_typo,5.0,5,5
3967,"- ""For spherical functions there is no consistent and well defined convolution operators."" As discussed above, the issue is quite a bit more subtle. There are exactly two well-defined convolution operators, but they have some characteristics deemed undesirable by the authors.",fine,arg-request_edit,1.0,9,1
3968,"- ""rationally symmetric"" -> rotationally",fine,arg-request_typo,5.0,5,5
3969,"- ""exact hierarchical spherical patterns"" -> extract",fine,arg-request_typo,5.0,5,5
3970,- It seems quite likely that the unpacking of the icosahedral/hexagonal grid as done in this paper has been studied before in other fields.,fine,arg-request_edit,1.0,9,1
3971,"References would be in order. Similarly, hexagonal convolution has a history in DL and outside.",fine,arg-request_edit,1.0,9,1
3972,"- Bottom of page 7, capitalize ""for"".",fine,arg-request_typo,5.0,5,5
3973,"- ""principle curvatures"" -> principal.",fine,arg-request_typo,5.0,5,5
3974,"- ""deferent augmentation modes"" -> different",fine,arg-request_typo,5.0,5,5
3975,"- ""inspite"" -> in spite",fine,arg-request_typo,5.0,5,5
3976,"- ""reprort"" -> report",fine,arg-request_typo,5.0,5,5
3977,"- ""utlize"" -> utilize",fine,arg-request_typo,5.0,5,5
3978,"- ""computer the convolution"" -> compute",fine,arg-request_typo,5.0,5,5
3979,# Conclusion,fine,arg-structuring_heading,6.0,6,6
3980,"Although the alt-az convolution lacks the mathematical elegance of the general anisotropic and azimuthally isotropic spherical convolutions, it still seems like a practically useful operation for some kinds of data, particularly when implemented using the homogeneous icosahedral/hexagonal grid and fast algorithm presented in this paper.",fine,arg-structuring_summary,8.0,9,8
3981,"Hence, I would wholeheartedly recommend acceptance of this paper if the authors correct the factual errors (e.g. the claim of SO(3)-equivariance) and provide a clear discussion of the issues.",fine,none,9.0,9,9
3982,For now I will give an intermediate rating to the paper.,fine,none,9.0,9,9
3983,"[1] Kondor, Trivedi, ""On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups""",fine,none,9.0,9,9
3984,Summary: This paper is about models for solving basic math problems.,fine,arg-structuring_summary,8.0,8,8
3985,The main contribution is a synthetically generated dataset that includes a variety of types and difficulties of math problems; it is both larger and more varied than previous datasets of this type.,fine,arg-structuring_summary,8.0,8,8
3986,"The dataset is then used to evaluate a number of recurrent models (LSTM, LSTM+attention, transformer); these are very powerful models for general sequence-sequence tasks, but they are not explicitly tailored to math problems.",fine,arg-structuring_summary,8.0,8,8
3987,"The results are then analyzed and insights are derived explaining where neural models seemingly cope well with math tasks, and where they fall down.",fine,arg-structuring_summary,8.0,8,8
3988,Strengths: I am happy to see the proposal of a very large dataset with a lot of different axes for measuring and examining the performance of models.,fine,none,9.0,9,9
3989,"There are challenging desiderata involved in building the training+tests sets, and the authors have an interesting and involved methodology to accomplish these.",fine,none,9.0,9,9
3990,"The paper is very clearly written. I'm not aware of a comparable work, so the novelty here seems good.",fine,none,9.0,9,9
3991,"Weaknesses: The dataset created here is entirely synthetic, and the paper only includes one single small real-world case; it seems like it would be easy to generate a larger and more varied real world dataset as well (possibly from the large literature of extant solved problems in workbooks).",fine,none,9.0,9,9
3992,It would have been useful to compare the general models here with some specific math problem-focused ones as well.,fine,arg-request_experiment,2.0,2,2
3993,Some details weren't clear to me.,fine,none,9.0,9,9
3994,More in the comments below.,fine,arg-structuring_heading,6.0,6,6
3995,"Verdict: I thought this was generally an interesting paper that has some very nice benefits, but also has some weaknesses that could be resolved. I view it as borderline, but I'm willing to change my mind based on the discussion.",fine,arg-structuring_summary,8.0,9,8
3996,Comments:,fine,arg-structuring_heading,6.0,6,6
3997,- One area that could stand to be improved is prior work.,fine,arg-request_experiment,2.0,2,2
3998,I'd like to see more of a discussion of *prior data sets* rather than papers proposing models for problems.,fine,arg-request_experiment,2.0,2,2
3999,"Since this is the core contribution, this should also be the main comparison.",fine,none,9.0,9,9
4000,"For example, EMLNP 2017 paper ""Deep Neural Solver for Math Word Problems"" mentions a size 60K problem dataset.",fine,none,9.0,9,9
4001,A more extensive discussion will help convince the readers that the proposed dataset is indeed the largest and most diverse.,fine,none,9.0,2,9
4002,"- The authors note that previous datasets are often specific to one type of problem (i.e., single variable equation solving). Why not then combine multiple types of extant problem sets?",fine,arg-request_explanation,3.0,3,3
4003,- The authors divide dataset construction into crowdsourcing and synthetic.,fine,arg-structuring_quote,7.0,9,7
4004,"This seems incomplete to me: there are tens of thousands (probably more) of exercises and problems available in workbooks for elementary, middle, and high school students.",fine,none,9.0,9,9
4005,"These are solved, and only require very limited validation.",fine,none,9.0,9,9
4006,They are also categorized by difficulty and area.,fine,none,9.0,9,9
4007,"Presumably the cost here would be to physically scan some of these workbooks, but this seems like a very limited investment. Why not build datasets based on workbooks, problem solving books, etc?",fine,arg-request_explanation,3.0,3,3
4008,- How do are the difficulty levels synthetically determined?,fine,arg-request_explanation,3.0,3,3
4009,"- When generating the questions, the authors ""first sample the answer"". What's the distribution you use on the answer? This seems like it dramatically affects the resulting questions, so I'm curious how it's selected.",fine,arg-request_explanation,3.0,3,3
4010,- The general methodology of generating questions and ensuring that no question is too rare or too frequent and the test set is sufficiently different---these are important questions and I commend the authors for providing a strong methodology.,fine,arg-request_edit,1.0,9,1
4011,- I didn't understand the motivation for testing only very general-purpose models (this is described in Section 3).,fine,none,9.0,9,9
4012,"This is certainly a scientific decision, i.e., the authors are determining which models to use in order to determine the possible insights they will derive.",fine,none,9.0,9,9
4013,But it's not clear to me why testing more sophisticated models that are tailored for math questions would *not* be useful.,fine,arg-request_clarification,0.0,3,0
4014,"In fact, assuming that such methods outperform general-purpose models, we could investigate why and where this is the case (in fact the proposed dataset is very useful for this).",fine,none,9.0,9,9
4015,"On the other hand, if these specialized approaches largely fail to outperform general-purpose models, we would have the opposite insights---that these models' benefits are dataset-specific and thus limited.",fine,none,9.0,9,9
4016,- Really would be good to do real-world tests in a more extensive way.,fine,arg-request_experiment,2.0,2,2
4017,"A 40-question exam for 16 year olds is probably far too challenging for the current state of general recurrent models. Can you add some additional grades here, and more questions?",fine,arg-request_edit,1.0,2,1
4018,"- For the number of thinkings steps, how does it scale up as you increase it from 0 to 16? Is there a clear relationships here?",fine,arg-request_explanation,3.0,3,3
4019,"- The 1+1+...+1 example is pretty intriguing, and could be a nice ""default"" question!",fine,none,9.0,9,9
4020,"- Minor typo: in the abstract: ""test spits"" should be ""test splits""",fine,arg-request_typo,5.0,5,5
4021,Summary:,fine,arg-structuring_heading,6.0,6,6
4022,"This paper proposes Direct Sparse Optimization (DSO)-NAS, which is a method to obtain neural architectures on specific problems, at a reasonable computational cost.",fine,arg-structuring_summary,8.0,8,8
4023,"The main idea is to treat all architectures as a Directed Acyclic Graph (DAG), where each architecture is realized by a subgraph.",fine,arg-structuring_summary,8.0,8,8
4024,"All architectures in the search space thus share their weights, like ENAS (Pham et al 2018) and DARTS (Liu et al 2018a).",fine,arg-structuring_summary,8.0,8,8
4025,The DAG’s edges can be pruned via a sparsity regularization term.,fine,arg-structuring_summary,8.0,8,8
4026,The optimization objective of DSO-NAS is thus:,fine,arg-structuring_summary,8.0,8,8
4027,"Accuracy + L2-regularization(W) + L1-sparsity(\lambda),",fine,arg-structuring_summary,8.0,9,8
4028,where W is the shared weights and \lambda specifies which edges in the DAG are used.,fine,arg-structuring_summary,8.0,8,8
4029,There are 3 phases of optimization:,fine,arg-structuring_summary,8.0,6,8
4030,1. All edges are activated and the shared weights W are trained using normal SGD.,fine,arg-structuring_summary,8.0,8,8
4031,Note that this step does not involve \lambda.,fine,arg-structuring_summary,8.0,9,8
4032,"2. \lambda is trained using Accelerated Proximal Gradient (APG, Huang and Wang 2018).",fine,arg-structuring_summary,8.0,8,8
4033,3. The best architecture is selected and retrained from scratch.,fine,arg-structuring_summary,8.0,8,8
4034,This procedure works for all architectures and objectives.,fine,arg-structuring_summary,8.0,8,8
4035,"However, DSO-NAS further proposes to incorporate the computation expense of architectures into step (2) above, leading to their found architectures having fewer parameters and a smaller FLOP counts.",fine,arg-structuring_summary,8.0,8,8
4036,"Their experiments confirm all the hypotheses (DSO-NAS can find architectures, having small FLOP counts, having good performances on CIFAR-10 and ImageNet).",fine,arg-structuring_summary,8.0,8,8
4037,Strengths:,fine,arg-structuring_heading,6.0,6,6
4038,1. Regularization by sparsity is a neat idea.,fine,none,9.0,9,9
4039,2. The authors claim to be the first NAS algorithm to perform direct search on ImageNet.,fine,arg-structuring_quote,7.0,9,7
4040,"Honestly, I cannot confirm this claim (not sure if I have seen all NAS papers out there), but if it is the case, then it is impressive.",fine,none,9.0,9,9
4041,3. Incorporating architecture costs into the search objective is nice.,fine,none,9.0,9,9
4042,"However, this contribution seems to be orthogonal to the sparsity regularization, which, I suppose, is the main point of the paper.",fine,none,9.0,9,9
4043,Weaknesses:,fine,arg-structuring_heading,6.0,6,6
4044,1. Some experimental details are missing. I’m going to list them here:,fine,arg-structuring_heading,6.0,6,6
4045,- Was the auxiliary tower used during the training of the shared weights W?,fine,arg-request_explanation,3.0,3,3
4046,"- Figure 4 does not illustrate M=4 and N=4, e.g. which operation belongs to which layer?",fine,arg-request_explanation,3.0,3,3
4047,"- Did the experiments on CIFAR-10 and ImageNet use the cosine learning rate schedule [1]? If or if not, either way, you should specify it in a revised version of this paper, e.g. did you use the cosine schedule in the first 120 steps to train the shared parameters W, did you use it in the retraining from scratch?",fine,arg-request_explanation,3.0,3,3
4048,"- In Section 3.3, it is written that “The sparse regularization of \lambda induces great difficulties in optimization”.",fine,arg-structuring_quote,7.0,9,7
4049,"This triggers my curiosity of which difficulty is it? It would be nice to see this point more elaborated, and to see ablation study experiments.",fine,arg-request_experiment,2.0,2,2
4050,2. Missed citation: MnasNet [2] also incorporates the cost of architectures in their search process.,fine,arg-request_edit,1.0,9,1
4051,"On ImageNet, your performance is similar to theirs.",fine,none,9.0,9,9
4052,I think this will be a good comparison.,fine,arg-request_experiment,2.0,2,2
4053,"3. The paper has some grammatical errors. I obviously missed many, but here are the one I found:",fine,arg-structuring_heading,6.0,6,6
4054,"- Section 3.3: “Different from pruning, which the search space is usually quite limited”. “which” should be “whose”?",fine,arg-request_typo,5.0,3,5
4055,- Section 4.4.1: “DSO-NAS can also search architecture [...]”  -> “DSO-NAS can also search for architectures [...]”,fine,arg-request_typo,5.0,1,5
4056,References.,fine,arg-structuring_heading,6.0,6,6
4057,[1] SGDR: Stochastic Gradient Descent with Warm Restarts. https://arxiv.org/pdf/1608.03983.pdf,fine,none,9.0,9,9
4058,[2] MnasNet: Platform-Aware Neural Architecture Search for Mobile. https://arxiv.org/pdf/1807.11626.pdf,fine,none,9.0,9,9
4059,The paper proposes pre-training strategies (PT) for graph neural networks (GNN) from both node and graph levels.,fine,arg-structuring_summary,8.0,8,8
4060,Two new large-scale pre-training datasets are created and extensive experiments are conducted to demonstrate the benefits of PT upon different GNN architectures.,fine,arg-structuring_summary,8.0,8,8
4061,I am relative positive for this work.,fine,none,9.0,9,9
4062,Detail review of different aspects and questions are as follows.,fine,arg-structuring_heading,6.0,6,6
4063,"Novelty: As far as I know, this work is among the earliest works to think about GNN pre-training.",fine,none,9.0,9,9
4064,"The most similar paper at the same period is [Z Hu, arXiv:1905.13728]",fine,none,9.0,9,9
4065,.,fine,none,9.0,9,9
4066,I read both papers and found they have similar idea about PT although they have different designs.,fine,none,9.0,9,9
4067,"This paper leverages graph structure (e.g., context neighbors) and supervised labels/attributes (e.g., node attributes, graph labels) for PT.",fine,none,9.0,8,9
4068,These strategies are not surprising for me and the novelty is incremental.,fine,none,9.0,9,9
4069,Experiment: The experiments are overall good.,fine,none,9.0,9,9
4070,The authors created two new large scale pre-training graph datasets.,fine,none,9.0,8,9
4071,Experimental results of different GNN architectures w/o different PT for different tasks are provided.,fine,none,9.0,9,9
4072,"Comparing to non-pretraining GNN, the improvements are significant for most cases.",fine,none,9.0,9,9
4073,Writing: The writing is good and easy to follow.,fine,none,9.0,9,9
4074,"Questions: I would like to see more discussion about difference between this work and [Z Hu, arXiv:1905.13728].",fine,arg-request_explanation,3.0,2,3
4075,"Comparing to the other work, what are strengths of this work? In addition, have the authors compared the performances of their work and [Z Hu, arXiv:1905.13728] using the same data?",fine,arg-request_experiment,2.0,3,2
4076,The paper explores how well different visual reasoning models can learn systematic generalization on a simple binary task.,fine,arg-structuring_summary,8.0,8,8
4077,"They create a simple synthetic dataset, involving asking if particular types of objects are in a spatial relation to others.",fine,arg-structuring_summary,8.0,8,8
4078,"To test generalization, they lower the ratio of observed  combinations of objects in the training data.",fine,arg-structuring_summary,8.0,8,8
4079,"The authors show the result that tree structured neural module networks generalize very well, but other strong visual reasoning approaches do not.",fine,arg-structuring_summary,8.0,8,8
4080,They also explore whether appropriate structures can be learned.,fine,arg-structuring_summary,8.0,8,8
4081,"I think this is a very interesting area to explore, and the paper is clearly written and presented.",fine,arg-structuring_summary,8.0,9,8
4082,"As the authors admit, the main result is not especially surprising.",fine,none,9.0,9,9
4083,"I think everyone agrees that we can design models that show particular kinds of generalization by carefully building inductive bias into the architecture, and that it's easy to make these work on the right toy data.",fine,none,9.0,9,9
4084,"However, on less restricted data, more general architectures seem to show better generalization (even if it is not systematic).",fine,none,9.0,9,9
4085,What I really want this paper to explore is when and why this happens.,fine,arg-request_experiment,2.0,2,2
4086,"Even on synthetic data, when do or don't we see generalization (systematic or otherwise) from NMNs/MAC/FiLM?",fine,arg-request_explanation,3.0,3,3
4087,MAC in particular seems to have an inductive bias that might make some forms of systematic generalization possible.,fine,none,9.0,9,9
4088,"It might be the case that their version of NMN can only really do well on this specific task, which would be less interesting.",fine,none,9.0,9,9
4089,"All the models show very high training accuracy, even if they do not show systematic generalization.",fine,arg-structuring_quote,7.0,9,7
4090,"That suggests that from the point of view of training, there are many equally good solutions, which suggests a number of interesting questions. If you did large numbers of training runs, would the models occasionally find the right solution? Could you somehow test for if a given trained model will show systematic generalization?",fine,arg-request_explanation,3.0,3,3
4091,"Is there any way to help the models find the ""right"" (or better) solutions - e.g. adding regularization, or changing the model size?",fine,arg-request_explanation,3.0,3,3
4092,"Overall, I do think the paper has makes a contribution in experimentally showing a setting where tree-structured NMNs can show better systematic generalization than other visual reasoning approaches.",fine,none,9.0,9,9
4093,"However, I feel like the main result is a bit too predictable, and for acceptance I'd like to see a much more detailed exploration of the questions around systematic generalization.",fine,arg-request_experiment,2.0,2,2
4094,"The authors consider the setting of a RL agent that exclusively receives intrinsic reward during training that is intended to model curiosity; technically, ‘curiosity’ is quantified by the ability of the agent to predict its own forward dynamics [Pathak, et al., ICML17].",fine,arg-structuring_summary,8.0,8,8
4095,"This study primarily centers around an initially somewhat surprising result that non-trivial policies can be learned for many ’simpler’ video games (e.g., Atari, Super Mario, Pong) using just curiosity as reward.",fine,arg-structuring_summary,8.0,8,8
4096,"While this is primarily an empirical study, one aspect considered was the observation representation (raw pixels, random features, VAE, and inverse dynamics features [Pathak, et al., ICML17]).",fine,arg-structuring_summary,8.0,8,8
4097,"In examining reward curves (generally extrinsic during testing), ‘curiosity-based’ reward generally works with the representation effectiveness varying across different testbeds.",fine,arg-structuring_summary,8.0,8,8
4098,"They also conduct more in-depth experiments on specific testbeds to study the dynamics (e.g., Super Mario, Juggling, Ant Robot, Multi-agent Pong) — perhaps most interestingly showing representation-based transfer of different embeddings across levels in Super Mario.",fine,arg-structuring_summary,8.0,8,8
4099,"Finally, they consider the Unity maze testbed, combining intrinsic rewards with the end-state goal reward to generate a more dense reward space.",fine,arg-structuring_summary,8.0,8,8
4100,"From a high level perspective, this is an interesting result that ostensibly will lead to a fair amount of discussion within the RL community (and already has based on earlier versions of this work).",fine,none,9.0,9,9
4101,"However, it isn’t entirely clear if the primary contribution is showing that ‘curiosity reward’ is a potentially promising approach or if game environments aren’t particularly good testbeds for practical RL algorithms — given the lack of significant results on more realistic domains, my intuition leans toward the later (the ant robot is interesting, but one can come up with ‘simulator artifact’ based explanations).",fine,none,9.0,9,9
4102,"And honestly, I think the paper reads as if leaning toward the same conclusion.",fine,none,9.0,9,9
4103,"Regardless, given the prevalence of these types of testbed environments, either is a useful discussion to have. Maybe the end result could minimally be a new baseline that can help quantify the ‘difficulty’ of a particular environment.",fine,arg-request_edit,1.0,2,1
4104,"From the perspective of a purely technical contribution, there are fewer exciting results.",fine,none,9.0,9,9
4105,"The basic method is taken from [Parthak, et al., ICML17] (modulo some empirical choices such as using PPO).",fine,none,9.0,9,9
4106,"The comparison of different observation representations doesn’t include any analytical component, the empirical component is primarily inconclusive, and the position statements are fairly non-controversial (and not really conclusively supported).",fine,none,9.0,9,9
4107,The testbeds all existed previously and this is mostly the effort of pulling then together.,fine,none,9.0,9,9
4108,"Even the ‘focused experiments’ can be explained with the intuitive narrative that in the state/action space, there is always more uncertainty the farther one goes from the starting point and this is more of a result of massive computation being applied primarily to problems that are designed to provide some level of novelly (the Roboschool examples are a bit more interesting, but also less conclusive).",fine,arg-request_edit,1.0,9,1
4109,"Finally, Figure 5 is interesting in showing that ‘curiosity + extrinsic’ improves over extrinsic rewards — although this isn’t particularly surprising for maze navigation that has such sparse rewards and can be viewed as something like ‘active exploration’.",fine,none,9.0,9,9
4110,"With respect to this specific setting, the authors may want to consider [Mirowski, et al., Learning to Navigate in Complex Environments, ICLR17] with respect to auxiliary loss + RL extrinsic rewards to improve performance (in this case, also in maze environments).",fine,arg-request_experiment,2.0,2,2
4111,"In just considering the empirical results, they clearly entail a fair amount of effort and just a dump of the code and experiments on the community will likely lead to new findings (even if they are that game simulators are weaker testbeds than previously thought).",fine,none,9.0,9,9
4112,"It is easy to ask for additional experiments (i.e., other mechanisms of uncertainty such as the count-based discussed in related work, other settings in 2.2) — but the quality seems high enough that I basically trust the settings and findings.",fine,none,9.0,9,9
4113,"Beyond the core findings, the other settings are less convincingly supported by seem more like work in progress and this paper is really just a scaling-up of [Pathak, et al., ICML17] without generating any strong results regarding questions around representation, what to do about stochasticity (although the discussion regarding something like ‘curiosity honeypots’ is interesting).",fine,none,9.0,9,9
4114,"Thus, it reads like one interesting finding around curiosity-driven RL working in games plus a bunch of preliminary findings trying to grasp at some explanations and potential future directions.",fine,arg-structuring_summary,8.0,8,8
4115,Evaluating the paper along the requested dimensions:,fine,arg-structuring_heading,6.0,6,6
4116,"= Quality: The paper is well-written with a large set of experiments, making the case that exclusively using curiosity-based reward is very promising for the widely-used game RL testbeds.",fine,none,9.0,9,9
4117,"Modulo a few pointers, the work is well-contextualized and makes reasonable assumptions in conducting its experiments.",fine,none,9.0,9,9
4118,The submitted code and videos result in a high-quality presentation and trustworthiness of the results.,fine,none,9.0,9,9
4119,(7/10),fine,none,9.0,9,9
4120,= Clarity: The paper is very clearly written. (7/10),fine,none,9.0,9,9
4121,"= Originality: The algorithmic approach is a combination of [Parthak, et al., ICML17] and [Schulman, et al. 2017] (with some experiments using [Kingma & Welling, 2013]).",fine,none,9.0,9,9
4122,All of the testbeds have been used previously.,fine,none,9.0,9,9
4123,"Other than completely relying on curiously-based reward exclusively, there is little here.",fine,none,9.0,9,9
4124,"In considering combining with extrinsic rewards, I would also consider [Mirowski, et al., ICLR17], which is actually more involved in this regard.",fine,arg-request_edit,1.0,9,1
4125,(4/10),fine,none,9.0,9,9
4126,"= Significance: Primarily, this ‘finishes’ [Parthak, et al., ICML17] to its logical conclusion for game-based environments and should spur interesting conversations and further research.",fine,none,9.0,9,9
4127,"In terms of actual technical contributions, I believe much less significant.",fine,none,9.0,9,9
4128,(5/10),fine,none,9.0,9,9
4129,=== Pros ===,fine,arg-structuring_heading,6.0,6,6
4130,+ demonstrates that curiosity-based reward works in simpler game environments,fine,none,9.0,9,9
4131,+ (implicitly) calls into question the value of these testbed environments,fine,none,9.0,9,9
4132,"+ well written, with a large set of experiments and some interesting observations/discussions",fine,none,9.0,9,9
4133,=== Cons ===,fine,arg-structuring_heading,6.0,6,6
4134,- little methodological innovation or analytical explanations,fine,none,9.0,9,9
4135,- offers minimal (but some) evidence that curiosity-based reward works in more realistic settings,fine,none,9.0,9,9
4136,- doesn’t answer the one question regarding observation representation that it set out to evaluate,fine,none,9.0,9,9
4137,"- the more interesting problem, RL + auxiliary loss isn’t evaluated in detail",fine,none,9.0,9,9
4138,"- presumably, the sample complexity is ridiculous",fine,none,9.0,9,9
4139,"Overall, I am ambivalent.",fine,none,9.0,9,9
