,sentence,task,label,encoded,output,target
4105,"The basic method is taken from [Parthak, et al., ICML17] (modulo some empirical choices such as using PPO).",asp,none,8.0,8,8
4106,"The comparison of different observation representations doesn’t include any analytical component, the empirical component is primarily inconclusive, and the position statements are fairly non-controversial (and not really conclusively supported).",asp,asp_soundness-correctness,6.0,6,6
4107,The testbeds all existed previously and this is mostly the effort of pulling then together.,asp,asp_originality,4.0,4,4
4108,"Even the ‘focused experiments’ can be explained with the intuitive narrative that in the state/action space, there is always more uncertainty the farther one goes from the starting point and this is more of a result of massive computation being applied primarily to problems that are designed to provide some level of novelly (the Roboschool examples are a bit more interesting, but also less conclusive).",asp,asp_soundness-correctness,6.0,6,6
4109,"Finally, Figure 5 is interesting in showing that ‘curiosity + extrinsic’ improves over extrinsic rewards — although this isn’t particularly surprising for maze navigation that has such sparse rewards and can be viewed as something like ‘active exploration’.",asp,asp_substance,7.0,7,7
4110,"With respect to this specific setting, the authors may want to consider [Mirowski, et al., Learning to Navigate in Complex Environments, ICLR17] with respect to auxiliary loss + RL extrinsic rewards to improve performance (in this case, also in maze environments).",asp,asp_meaningful-comparison,2.0,2,2
4111,"In just considering the empirical results, they clearly entail a fair amount of effort and just a dump of the code and experiments on the community will likely lead to new findings (even if they are that game simulators are weaker testbeds than previously thought).",asp,none,8.0,8,8
4112,"It is easy to ask for additional experiments (i.e., other mechanisms of uncertainty such as the count-based discussed in related work, other settings in 2.2) — but the quality seems high enough that I basically trust the settings and findings.",asp,asp_substance,7.0,7,7
4113,"Beyond the core findings, the other settings are less convincingly supported by seem more like work in progress and this paper is really just a scaling-up of [Pathak, et al., ICML17] without generating any strong results regarding questions around representation, what to do about stochasticity (although the discussion regarding something like ‘curiosity honeypots’ is interesting).",asp,asp_originality,4.0,4,4
4114,"Thus, it reads like one interesting finding around curiosity-driven RL working in games plus a bunch of preliminary findings trying to grasp at some explanations and potential future directions.",asp,none,8.0,8,8
4115,Evaluating the paper along the requested dimensions:,asp,none,8.0,8,8
4116,"= Quality: The paper is well-written with a large set of experiments, making the case that exclusively using curiosity-based reward is very promising for the widely-used game RL testbeds.",asp,asp_substance,7.0,7,7
4117,"Modulo a few pointers, the work is well-contextualized and makes reasonable assumptions in conducting its experiments.",asp,asp_soundness-correctness,6.0,7,6
4118,The submitted code and videos result in a high-quality presentation and trustworthiness of the results.,asp,asp_soundness-correctness,6.0,7,6
4119,(7/10),asp,none,8.0,8,8
4120,= Clarity: The paper is very clearly written. (7/10),asp,asp_clarity,1.0,1,1
4121,"= Originality: The algorithmic approach is a combination of [Parthak, et al., ICML17] and [Schulman, et al. 2017] (with some experiments using [Kingma & Welling, 2013]).",asp,none,8.0,8,8
4122,All of the testbeds have been used previously.,asp,asp_originality,4.0,4,4
4123,"Other than completely relying on curiously-based reward exclusively, there is little here.",asp,asp_originality,4.0,4,4
4124,"In considering combining with extrinsic rewards, I would also consider [Mirowski, et al., ICLR17], which is actually more involved in this regard.",asp,asp_meaningful-comparison,2.0,2,2
4125,(4/10),asp,none,8.0,8,8
4126,"= Significance: Primarily, this ‘finishes’ [Parthak, et al., ICML17] to its logical conclusion for game-based environments and should spur interesting conversations and further research.",asp,asp_motivation-impact,3.0,3,3
4127,"In terms of actual technical contributions, I believe much less significant.",asp,asp_substance,7.0,7,7
4128,(5/10),asp,none,8.0,8,8
4129,=== Pros ===,asp,none,8.0,8,8
4130,+ demonstrates that curiosity-based reward works in simpler game environments,asp,asp_soundness-correctness,6.0,7,6
4131,+ (implicitly) calls into question the value of these testbed environments,asp,asp_motivation-impact,3.0,7,3
4132,"+ well written, with a large set of experiments and some interesting observations/discussions",asp,asp_substance,7.0,7,7
4133,=== Cons ===,asp,none,8.0,8,8
4134,- little methodological innovation or analytical explanations,asp,asp_originality,4.0,4,4
4135,- offers minimal (but some) evidence that curiosity-based reward works in more realistic settings,asp,arg_other,0.0,7,0
4136,- doesn’t answer the one question regarding observation representation that it set out to evaluate,asp,asp_soundness-correctness,6.0,7,6
4137,"- the more interesting problem, RL + auxiliary loss isn’t evaluated in detail",asp,asp_substance,7.0,7,7
4138,"- presumably, the sample complexity is ridiculous",asp,asp_soundness-correctness,6.0,6,6
4139,"Overall, I am ambivalent.",asp,none,8.0,8,8
4140,"I think that more casual ML/RL researchers will find these results controversial and surprising while more experienced researchers will see curiosity-driven learning to be explainable primarily by the intuition of the “The fact that the curiosity reward is often sufficient” paragraph of page 6, demanding more complex environments before accepting that this form of curiosity is particularly useful.",asp,none,8.0,8,8
4141,The ostensible goal of learning more about observation representations is mostly preliminary — and this direction holds promise of for a stronger set of findings.,asp,none,8.0,8,8
4142,Dealing with highly stochastic environments seems a potential fatal flaw of the assumptions of this method.,asp,asp_soundness-correctness,6.0,6,6
4143,"However, as I said previously, this is probably a discussion worth having given the popularity and visibility of game-based testbeds — so, coupled with the overall quality of the paper, I lean toward a weak accept.",asp,none,8.0,8,8
4144,This paper makes concerted efforts to examine the existing beliefs about the significance of various statistical characteristics of hidden layer activations (or representations) in a DNN.,asp,none,8.0,8,8
4145,"In the past, many works have argued for encouraging the certain statistical behavior of these representations (e.g., sparsity, low correlation etc) in order to have better classification accuracy.",asp,none,8.0,8,8
4146,"However, this paper tries to argue that such efforts are not very useful as these statistical characteristics don't provide any systematic explanation for the performance of DNNs across different settings.",asp,none,8.0,8,8
4147,"First, the paper argues that given a DNN, it's possible to construct either an identical output network or a comparable network that can have very different behavior for some of the statistical characteristics.",asp,none,8.0,8,8
4148,This casts doubt on the usefulness of these characteristics in explaining the performance of the network.,asp,none,8.0,8,8
4149,"The paper conducts experiments with different regularizers associated with some of the standard statistical characteristics using the MNIST, CIFAR-10, and CIFAR-100 datasets.",asp,none,8.0,8,8
4150,The paper claims that for each dataset the best performing network cannot be attributed to any single regularizer.,asp,none,8.0,8,8
4151,"For the same set of regularizers and the MNIST dataset, the paper then explores the mutual information between the inputs and the hidden layer activations.",asp,none,8.0,8,8
4152,The paper observes that the best performing regularizer is the one which minimizes this mutual information.,asp,none,8.0,8,8
4153,"Therefore, it is plausible that the mutual information regularization can consistently explain the performance of an NN.",asp,none,8.0,8,8
4154,The paper addresses an interesting problem and makes some good contributions.,asp,asp_motivation-impact,3.0,3,3
4155,"However, the reviewer feels that the brief treatment of mutual information regularizer leaves something to be desired.",asp,none,8.0,8,8
4156,"Did the authors also examine the relationship between mutual information and generalization error for CIFAR data sets? Does it not make sense to examine this for all (most of) the setups considered in Table 4, 8, and 9.",asp,asp_substance,7.0,7,7
4157,"In these tables, how do the authors decide which hidden layer representations should be explored for their statistical characteristics?",asp,asp_soundness-correctness,6.0,1,6
4158,"The reviewer feels that for CIFAR-10 and 100, some regularizers do consistently give best or close to best networks. Could the authors comment on this?",asp,asp_soundness-correctness,6.0,7,6
4159,The paper proposes using the Frank-Wolfe algorithm for fast adversarial attacks.,asp,none,8.0,8,8
4160,They prove upper bounds on the Frank-Wolfe gap and show experimentally that they can attack successfully much faster than other algorithms.,asp,asp_substance,7.0,8,7
4161,"In general I find the paper novel (to the best of my somewhat limited knowledge), interesting and well written.",asp,asp_originality,4.0,4,4
4162,However I find the white-box experiments lacking as almost every method has 100% success rate.,asp,asp_substance,7.0,7,7
4163,Fixing this would significantly improve the paper.,asp,none,8.0,8,8
4164,Main remarks:,asp,none,8.0,8,8
4165,- Need more motivation for faster white-box attack.,asp,asp_motivation-impact,3.0,3,3
4166,"One good motivation for example is adversarial training, e.g. Kurakin et al 2017 ‘ADVERSARIAL MACHINE LEARNING AT SCALE’ that would benefit greatly from faster attacks",asp,none,8.0,8,8
4167,"- White-box attack experiments don’t really prove the strength of the method, even with imagenet experiments, as almost all attacks get 100% success rate making it hard to compare.",asp,asp_substance,7.0,7,7
4168,"Need to compare in more challenging settings where the success rate is meaningful, e.g. smaller epsilon or a more robust NN using some defence.",asp,asp_substance,7.0,7,7
4169,Also stating the 100% success rate in the abstract is a bit misleading for the this reason.,asp,asp_substance,7.0,6,7
4170,"-Something is a bit weird with the FGM results. While it is a weaker attack, a 0%/100% disparity between it and every other",asp,asp_clarity,1.0,1,1
4171,attack seems odd.,asp,none,8.0,8,8
4172,-The average distortion metric (that’s unfavourable to your method anyway) doesn’t really mean anything as the constraint optimization has no incentive to find a value smaller than the constraint.,asp,asp_soundness-correctness,6.0,6,6
4173,"- Regarding lambda>1, you write that “we argue this modification makes our algorithm more general, and gives rise to better attack results”.",asp,none,8.0,8,8
4174,I did not see any theoretical or empirical support for this in the paper.,asp,asp_soundness-correctness,6.0,7,6
4175,"Also, it seems quite strange to me that making the FW overshot and then projecting back would be beneficial.",asp,asp_clarity,1.0,1,1
4176,Some intuitive explanation on why this should help and/or empirical comparison would be a great addition.,asp,asp_substance,7.0,7,7
4177,"- The authors claim that this is the first zeroth-order non-convex FW convergence rate, I am not familiar enough with the field to evaluate this claim and its significance.",asp,asp_substance,7.0,7,7
4178,"- Alg. 1 for T>1 is very similar to I-FGM, but also ‘pulls’ x_t towards x_orig.",asp,none,8.0,8,8
4179,It would be very useful to write the update more explicitly and compare and contrast this 2 very similar updates.,asp,asp_substance,7.0,7,7
4180,This gives nice insight into why this should intuitively work better.,asp,none,8.0,8,8
4181,"- I am not sure what the authors mean by “the Frank-Wolfe gap is affine invariant”. If we scale the input space by a, the gap should be scaled by a^2 - how/why is it invariant?",asp,asp_soundness-correctness,6.0,1,6
4182,- I am not sure what you mean in 5.4 “we omit all grid search/ binary search steps,asp,asp_clarity,1.0,1,1
4183,…”,asp,none,8.0,8,8
4184,Minor remarks:,asp,none,8.0,8,8
4185,- In remark 4.8 in the end option I and II are inverted by mistake,asp,asp_soundness-correctness,6.0,6,6
4186,"- In 5.1, imagenet results are normally top-5 error rate not top-1 acc, would be better to report that more familiar number.",asp,asp_soundness-correctness,6.0,7,6
4187,"- In the proof you wrongfully use the term telescope sum twice, there is nothing telescopic about the sum it is just bound by the max value times the length.",asp,asp_soundness-correctness,6.0,6,6
4188,"In the manuscript entitled ""Neural Causal Discovery with Learnable Input Noise"" the authors describe a method for automated causal inference under the scenario of a stream of temporally structured random variables (with no missingness and a look-back window of given size).",asp,none,8.0,8,8
4189,"The proposed approach combines a novel measure of the importance of fidelty in each variable to predictive accuracy of the future system state (""learnable noise risk"") with a flexible functional approximation (neural network).",asp,none,8.0,8,8
4190,"Although the setting (informative temporal data) is relatively restricted with respect to the general problem of causal inference, this is not unreasonable given the proposed direction of application to automated reasoning in machine learning.",asp,none,8.0,8,8
4191,The simulation and real data experiments are interesting and seem well applied.,asp,asp_substance,7.0,7,7
4192,"A concern I have is that the manuscript as it stands is positioned somewhere between two distinct fields (sparse learning/feature selection, and causal inference for counterfactual estimation/decision making), but doesn't entirely illustrate its relationship to either.",asp,asp_motivation-impact,3.0,3,3
4193,"In particular, the derived criterion is comparable to other sparsity-inducing penalities on variable inclusion in machine learning models; although it has motivation in causality it is not exclusively derived from this position, so one might wonder how alternative sparsity penalities might perform on the same challenge.",asp,asp_meaningful-comparison,2.0,7,2
4194,"Likewise, it is not well explained what is the value of the learnt relationships, and how uncertainty and errors in the causal learning are relevant to the downstream use of the learnt model.",asp,asp_clarity,1.0,1,1
4195,In the ordinary feature selection regime one is concerned simply with improving the predictive capacity of models: e.g. a non-linear model might be fit using just the causal variables that might out-perform both a linear model and a non-linear model fit using all variables.,asp,asp_meaningful-comparison,2.0,6,2
4196,"Here the end goal is less clear; this is understandable in the sense that the work is positioned as a piece in a grand objective, but it would seem valuable to nevertheless describe some concrete example(s) to elucidate this aspect of the algorithm (use case / error effects downstream).",asp,asp_clarity,1.0,1,1
4197,The paper proposes a novel training method for variational autoencoders that allows using partially-observed data with multiple modalities.,asp,none,8.0,8,8
4198,"A modality can be a whole block of features (e.g., a MNIST image) or just a single scalar feature.",asp,none,8.0,8,8
4199,The probabilistic model contains a latent vector per modality.,asp,none,8.0,8,8
4200,"The key idea is to use two types of encoder networks: a unimodal encoder for every modality which is used when the modality is observed, and a shared multimodal encoder that is provided all the observed modalities and produces the latent vectors for the unobserved modalities.",asp,none,8.0,8,8
4201,"The whole latent vector is passed through a decoder that predicts the mask of observed modalities, and another decoder that predicts the actual values of all modalities.",asp,none,8.0,8,8
4202,The “ground truth” values for the unobserved modalities are provided by sampling from the corresponding latent variables from the prior distribution once at some point of training.,asp,none,8.0,8,8
4203,"While I like the premise of the paper, I feel that it needs more work.",asp,asp_substance,7.0,7,7
4204,"My main concern is that sampling the target values for the unobserved modalities from the prior would almost necessarily lead to blurry synthetic “ground truth” for these modalities, which in turn means that the model would produce underconfident predictions for them.",asp,asp_soundness-correctness,6.0,6,6
4205,"The samples from MNIST in Figure 3 are indeed very blurry, supporting this.",asp,asp_soundness-correctness,6.0,8,6
4206,"Furthermore, the claims of the model working for non-MCAR missingness are not substantiated by the experiments.",asp,asp_substance,7.0,7,7
4207,"I believe that the paper should currently be rejected, but I encourage the authors to revise the paper.",asp,arg_other,0.0,1,0
4208,Pros:,asp,none,8.0,8,8
4209,* Generative modelling of partially observed data is a very important topic that would benefit from fresh ideas and new approaches,asp,asp_motivation-impact,3.0,3,3
4210,* I really like the idea of explicitly modelling the mask/missingness vector. I agree with the authors that this should help a lot with non completely random missingness.,asp,asp_motivation-impact,3.0,3,3
4211,Cons:,asp,none,8.0,8,8
4212,* The text is quite hard to read.,asp,asp_clarity,1.0,1,1
4213,There are many typos (see below).,asp,asp_clarity,1.0,1,1
4214,"The text is over the 8 page limit, but I don’t think this is justified.",asp,none,8.0,8,8
4215,"For example, the paragraph around Eqn. (11) just says that the decoder takes in a concatenated latent vector.",asp,none,8.0,8,8
4216,"The MNIST+SVHN dataset setup is described in detail, yet there is no summary of the experimental results, which are presented in the appendix.",asp,asp_substance,7.0,7,7
4217,* The approach taken to train on partially-observed data is described in three sentences after the Eqn. (10).,asp,none,8.0,8,8
4218,The non-observed dimensions are imputed by reconstructions from the prior from a partially trained model.,asp,none,8.0,8,8
4219,I think that this is the crux of the paper that should be significantly expanded and experimentally validated.,asp,asp_substance,7.0,7,7
4220,It is possible that due to this design choice the method would not produce sharper reconstructions than the original samples from the prior.,asp,none,8.0,8,8
4221,"Figures 3, 5 and 6 indeed show very blurry samples from the model.",asp,none,8.0,8,8
4222,"Furthermore, it is not obvious to me why these prior samples would be sensible at all, given that all modalities have independent latents by construction.",asp,asp_soundness-correctness,6.0,1,6
4223,"* The paper states multiple times that VAEAC [Ivanov et al., 2019] cannot handle partially missing data, but I don’t think this is true, since their missing features imputation experiment uses the setup of 50% truly missing features.",asp,asp_soundness-correctness,6.0,6,6
4224,The trick they use is adding “synthetic” missing features in addition to the real ones and only train on those.,asp,none,8.0,8,8
4225,See Section 4.3.3 of that paper for more details.,asp,none,8.0,8,8
4226,* The paper states that “it can model the joint distribution of the data and the mask together and avoid limiting assumptions such as MCAR”.,asp,none,8.0,8,8
4227,"However, all experiments only show results in the MCAR setting, so the claim is not experimentally validated.",asp,asp_soundness-correctness,6.0,7,6
4228,* The baselines in the experiments could be improved.,asp,asp_substance,7.0,7,7
4229,"First of all, the setup for the AE and VAE is not specified.",asp,asp_replicability,5.0,1,5
4230,"Secondly, it would be good to include a GAN-based baseline such as GAIN, as well as some more classic feature imputation method, e.g. MICE or MissForest.",asp,asp_substance,7.0,7,7
4231,"* The experiments do not demonstrate that the model learns a meaningful *conditional* distribution for the missing modalities, since the provided figures show just one sample per conditioning image.",asp,asp_soundness-correctness,6.0,7,6
4232,Questions to the authors:,asp,none,8.0,8,8
4233,"1. Could you comment on the differences in your setup in Section 4.1 compared to the VAEAC paper? I’ve noticed that the results you report for this method significantly differ from the original paper, e.g. for VAEAC on Phishing dataset you report PFC of 0.24, whereas the original paper reports 0.394; for Mushroom it’s 0.403 vs. 0.244. I’ve compared the experimental details yet couldn’t find any differences, for example the missing rate is 0.5 in both papers.",asp,asp_soundness-correctness,6.0,7,6
4234,"2. How do you explain that all methods have NRMSE > 1 on the Glass dataset (Table 1), meaning that they all most likely perform worse than a constant baseline?",asp,asp_soundness-correctness,6.0,6,6
4235,Typos and minor comments:,asp,none,8.0,8,8
4236,* Contributions (1) and (2) should be merged together.,asp,asp_clarity,1.0,1,1
4237,*,asp,asp_clarity,1.0,1,1
4238,Page 2: to literature -> to the literature,asp,none,8.0,8,8
4239,* Page 2: “This algorithm needs complete data during training cannot learn from partially-observed data only.”,asp,asp_soundness-correctness,6.0,6,6
4240,"* Equations (1, 2): z and \phi are not consistently boldfaced",asp,asp_clarity,1.0,1,1
4241,*,asp,asp_clarity,1.0,1,1
4242,"Equations (4, 5): you can save some space by only specifying the factorization (left column) and merging the two equations on one row",asp,none,8.0,8,8
4243,"* Page 4, bottom: use Bernoulli distribution -> use factorized/independent Bernoulli distribution",asp,asp_soundness-correctness,6.0,1,6
4244,"* Page 5, bottom: the word “simply” is used twice",asp,asp_clarity,1.0,1,1
4245,* Page 9: learn to useful -> learn useful,asp,asp_clarity,1.0,1,1
4246,* Page 9: term is included -> term included,asp,asp_clarity,1.0,1,1
4247,* Page 9: variable follows Bernoulli -> variable following Bernoulli,asp,asp_clarity,1.0,1,1
4248,*,asp,asp_clarity,1.0,1,1
4249,Page 9: conditions on -> conditioning on,asp,none,8.0,8,8
4250,Summary: the paper purposes a dataset of abductive language inference and generation.,asp,none,8.0,8,8
4251,"The dataset is generated by human, while the testing set is adversarially selected using BERT.",asp,none,8.0,8,8
4252,The paper experiments the popular deep learning models on the dataset and observe shortcoming of deep learning on this task.,asp,none,8.0,8,8
4253,"Comments: overall, the problem on abductive inference and abductive generation in language in very interesting and important.",asp,asp_motivation-impact,3.0,3,3
4254,This dataset seems valuable. And the paper is simple and well-written.,asp,asp_clarity,1.0,1,1
4255,Concerns: I find the claim on deep networks kind of irresponsible.,asp,asp_soundness-correctness,6.0,6,6
4256,"1. The dataset is adversarially filtered using BERT and GPT, which gives deep learning model a huge disadvantage. After all, the paper says BERT scores 88% before the dataset is attacked.",asp,asp_soundness-correctness,6.0,6,6
4257,"2. The human score of 91.4% is based on majority vote, which should be compared with an ensemble of deep learning prediction.",asp,asp_meaningful-comparison,2.0,2,2
4258,To compare the author should use the average score of human.,asp,asp_meaningful-comparison,2.0,2,2
4259,3. The ground truth is selected by human.,asp,none,8.0,8,8
4260,"On a high level, the main difficulty of abduction is to search in the exponentially large space of hypothesis.",asp,none,8.0,8,8
4261,Formulating the abduction task as a (binary) classification problem is less interesting.,asp,asp_soundness-correctness,6.0,6,6
4262,The generative task is a better option.,asp,none,8.0,8,8
4263,"Decision: despite the seeming unfair comparison, this task is novel. I vote for weak accept.",asp,asp_originality,4.0,4,4
4264,"The authors seek to make it practical to use the full-matrix version of Adagrad’s adaptive preconditioner (usually one uses the diagonal version), by storing the r most recently-seen gradient vectors in a matrix G, and then showing that (GG^T)^(-½) can be calculated fairly efficiently (at the cost of one r*r matrix inversion, and two matrix multiplications by an r*d matrix).",asp,none,8.0,8,8
4265,This is a really nice trick.,asp,asp_soundness-correctness,6.0,7,6
4266,"I’m glad to see that the authors considered adding momentum (to adapt ADAM to this setting), and their experiments show a convincing benefit in terms of performance *per iteration*. Interestingly, they also show that the models found by their method also don’t generalize poorly, which is noteworthy and slightly surprising.",asp,asp_substance,7.0,7,7
4267,"However, their algorithm--while much less computationally expensive than true full-matrix adaptive preconditioning---is still far more expensive than the usual diagonal version.",asp,asp_replicability,5.0,8,5
4268,"In Appendix B.1, they report mixed results in terms of wall-clock time, and I strongly feel that these results should be in the main body of the paper.",asp,asp_clarity,1.0,1,1
4269,One would *expect* the proposed approach to work better than diagonal preconditioning on a per-iteration basis (at least in terms of training loss).,asp,none,8.0,8,8
4270,"A reader’s most natural question is whether there is a large enough improvement to offset the extra computational cost, so the fact that wall-clock times are relegated to the appendix is a significant weakness.",asp,asp_clarity,1.0,1,1
4271,"Finally, the proposed approach seems to sort of straddle the line between traditional convex optimization algorithms, and the fast stochastic algorithms favored in machine learning.",asp,none,8.0,8,8
4272,"In particular, I think that the proposed algorithm has a more-than-superficial resemblance to stochastic LBFGS: the main difference is that LBFGS approximates the inverse Hessian, instead of (GG^T)^(-½).",asp,none,8.0,8,8
4273,It would be interesting to see how these two algorithms stack up.,asp,asp_meaningful-comparison,2.0,7,2
4274,"Overall, I think that this is an elegant idea and I’m convinced that it’s a good algorithm, at least on a per-iteration basis.",asp,asp_motivation-impact,3.0,3,3
4275,"However, it trades-off computational cost for progress-per-iteration, so I think that an explicit analysis of this trade-off (beyond what’s in Appendix B.1) must be in the main body of the paper.",asp,asp_substance,7.0,7,7
4276,The paper proposes an approach to adapt hyperparameters online.,asp,none,8.0,8,8
4277,"When learning rates are in focus, a convincing message would be to show that adaptation of learning rates is more efficient and simpler than their scheduling when tested on state-of-the-art architectures.",asp,asp_substance,7.0,7,7
4278,A. You demonstrate the results on CIFAR-10 for 10% error rates which corresponds to networks which are far from what is currently used in deep learning.,asp,asp_substance,7.0,7,7
4279,"Thus, it is hard to say whether the results are applicable in practice.",asp,asp_substance,7.0,6,7
4280,B. You don't schedule learning rates for your baseline methods except for a single experiment for some initial learning rate.,asp,asp_soundness-correctness,6.0,6,6
4281,C. Your method involves a hyperparameter to be tuned which affects the shape of the schedule.,asp,asp_soundness-correctness,6.0,6,6
4282,This hyperparameter itself benefits from (requires?) some scheduling.,asp,asp_soundness-correctness,6.0,1,6
4283,It would be interesting to see if the proposed method is competitive for training contemporary networks and w.r.t. simple schedule schemes.,asp,asp_substance,7.0,7,7
4284,Online tuning of  hyperparameters is an important functionality and I hope your paper will make it more straightforward to use it in practice.,asp,none,8.0,8,8
4285,* Minor notes:,asp,none,8.0,8,8
4286,"You mention that ""APO converges quickly from different starting points on the Rosenbrock surface"" but 10000 iterations is not quick at all for the 2-dimensional Rosenbrock, it is extremely slow compared to 100-200 function evaluations needed for Nelder-Mead to solve it. I guess you mean",asp,none,8.0,8,8
4287,w.r.t. the original RMSprop.,asp,none,8.0,8,8
4288,"This manuscript studies mutual-information estimation, in particular variational lower bounds, and focuses on reducing their sample complexity.",asp,none,8.0,8,8
4289,The first contribution is based on adapting the MINE energy-based MI estimator family to out-of-sample testing.,asp,none,8.0,8,8
4290,"MINE involves fitting a very flexible parametric form of the distribution, such as a neural network, to the data to derive a mutual information lower bound.",asp,none,8.0,8,8
4291,"The present work separates the data fitting from the mutual information evaluation to decrease sample complexity, the argument being that the function class is no longer a limiting factor to sample complexity of the mutual information estimation.",asp,none,8.0,8,8
4292,"The second contribution uses meta learning to decrease the sample complexity required to fit the neural network, creating a family of tasks derived from the data with data transformation that do not modify the mutual information.",asp,none,8.0,8,8
4293,"The approaches are demonstrated on synthetic data as well as fMRI data, to detect significant inter-subject dependencies in time-series of neural responses.",asp,none,8.0,8,8
4294,There are some very interesting and strong contributions of this manuscript.,asp,asp_substance,7.0,3,7
4295,"However, I worry that one of the central theoretical arguments does not seem correct to me.",asp,asp_soundness-correctness,6.0,6,6
4296,"Indeed, the manuscript introduces sample complexity results to justify the benefits of the out-of-sample procedure (th 1), but it seems to me that these give an incomplete picture.",asp,asp_soundness-correctness,6.0,6,6
4297,Th 1 gives the number of validation samples required to bound error between the mutual information estimate at finite samples and asymptotically for a function T parametrized by \tilda{theta}. This control is of a very different nature from the control established by MIME which controls the error to the actual best possible variational bound.,asp,none,8.0,8,8
4298,"In other terms, the control of th 1 does not control the estimation error of T. This is the reason why it is independent from the function class.",asp,none,8.0,8,8
4299,"The total error in estimating the mutual information must take this error in account, and not only the validation error.",asp,asp_substance,7.0,6,7
4300,Hence the theoretical sample complexities contributed are not comparable to those of MIME.,asp,asp_meaningful-comparison,2.0,7,2
4301,"The meta-learning estimator seems to involve a significant implementation complexity, for instance heuristic switchs between estimation approaches.",asp,none,8.0,8,8
4302,The danger is that could hard to make reliable in a wide set of applications.,asp,none,8.0,8,8
4303,It would be more convincing to see more experiments.,asp,asp_substance,7.0,7,7
4304,"Along this direction, it is problematic that, in the synthetic examples, the relative  performance of methods changes significantly from experiment to experiment and there does not seem to be a simple way to control that.",asp,asp_substance,7.0,6,7
4305,"On the other hand, the MIME-f-ES tends to have a reasonably good failure mode.",asp,none,8.0,8,8
4306,"I would have been interested in ""false detection"" experiments: comparing estimator in a variety of problems where the mutual information is zero, but for different marginal distribution.",asp,asp_substance,7.0,7,7
4307,"This is particularly important when the application is to test for independence, as in the fMRI experiments.",asp,none,8.0,8,8
4308,"For hyper-parameter search (using hyperopt), the manuscript should make it explicit what metric is optimized.",asp,none,8.0,8,8
4309,Is it the data fit of the neural networks? With what specific measure?,asp,asp_substance,7.0,1,7
4310,"With regards to the fMRI experiments, good baselines are missing: DEMINE is compared to Pearson correlation.",asp,asp_meaningful-comparison,2.0,7,2
4311,"Additionally, CNNs are not a particularly good architecture for fMRI, as fMRI is not locally translation invariant (see Aydöre ICML 2019 for instance).",asp,none,8.0,8,8
4312,"Finally, it seems that the goal here is to test for independence.",asp,none,8.0,8,8
4313,"In such a situation, there are better strategies for higher-order tests of independence than estimating mutual information, in particular estimator that give a control p-value.",asp,asp_substance,7.0,7,7
4314,Minor comments:,asp,none,8.0,8,8
4315,Alg 1 seems a fairly generic neural-network fitting algorithm.,asp,none,8.0,8,8
4316,"In its current state, I am not sure that it adds a lot to the manuscript.",asp,asp_substance,7.0,7,7
4317,"There are many acronyms that are never defined: MINE, TCPC",asp,asp_substance,7.0,1,7
4318,Following the suggested rubric:,asp,none,8.0,8,8
4319,1. Briefly establish your personal expertise in the field of the paper.,asp,none,8.0,8,8
4320,2. Concisely summarize the contributions of the paper.,asp,none,8.0,8,8
4321,3. Evaluate the quality and composition of the work.,asp,none,8.0,8,8
4322,"4. Place the work in context of prior work, and evaluate this work's novelty.",asp,none,8.0,8,8
4323,5. Provide critique of each theorem or experiment that is relevant to your judgment of the paper's novelty and quality.,asp,none,8.0,8,8
4324,6. Provide a summary judgment if the work is significant and of interest to the community.,asp,none,8.0,8,8
4325,1.  I work at the intersection of machine learning and biological vision,asp,none,8.0,8,8
4326,and have worked on modeling word representations.,asp,none,8.0,8,8
4327,2. This paper develops a new representation system for object,asp,none,8.0,8,8
4328,representations from training on data collected from odd-one-out human,asp,none,8.0,8,8
4329,judgements of images.,asp,none,8.0,8,8
4330,The vector representation for objects is,asp,none,8.0,8,8
4331,designed to be sparse and low dimensional (and ends up being about,asp,none,8.0,8,8
4332,49D),asp,none,8.0,8,8
4333,.,asp,none,8.0,8,8
4334,Similarity is measured by dot products in the space and,asp,none,8.0,8,8
4335,probabilities of which pair of items will be paired are modeled as the,asp,none,8.0,8,8
4336,exponential of the similarity.,asp,none,8.0,8,8
4337,"3,5",asp,none,8.0,8,8
4338,The resulting embedding	does a good job	of predicting human similarity,asp,asp_soundness-correctness,6.0,7,6
4339,judgements,asp,none,8.0,8,8
4340,and,asp,none,8.0,8,8
4341,seems to cover similar features to those named by,asp,none,8.0,8,8
4342,humans.,asp,none,8.0,8,8
4343,They also explain typicality judgements and cluster semantic,asp,asp_soundness-correctness,6.0,8,6
4344,categories well.,asp,none,8.0,8,8
4345,The creation of the upper limit based on noise between,asp,asp_soundness-correctness,6.0,8,6
4346,and within subjects was a nice addition.,asp,none,8.0,8,8
4347,4. Some relevant related work is discussed and this seems like a novel,asp,asp_originality,4.0,4,4
4348,and interesting contribution.,asp,none,8.0,8,8
4349,The authors might also want to compare,asp,asp_substance,7.0,7,7
4350,to similar work that looked at similarities among triplets (Similarity,asp,none,8.0,8,8
4351,Comparisons for Interactive Fine-Grained Categorization,asp,none,8.0,8,8
4352,http://ttic.uchicago.edu/~smaji/papers/similarity-cvpr14.pdf;,asp,none,8.0,8,8
4353,Conditional Similarity Networks https://arxiv.org/abs/1603.07810 ).,asp,none,8.0,8,8
4354,"6. While this paper is not especially surprising or ground breaking, the",asp,asp_substance,7.0,8,7
