,sentence,task,label,encoded,output,target
4643,But in fact that's exactly because MINE gives false detection but our estimators provably don't.,reb_fine,rebuttal_answer,1.0,1,1
4644,Hyper-parameter search example.,reb_fine,rebuttal_structuring,15.0,15,15
4645,"Say we are given 3000 paired (x,y) observations.",reb_fine,rebuttal_answer,1.0,1,1
4646,"First divide into 1500 train, 1500 test.",reb_fine,rebuttal_answer,1.0,1,1
4647,"Take 1500 train and run Algorithm 1 using 3-fold crossval: use 1000 for (x,y)train and 500 for (x,y)val in each run (3 runs total).",reb_fine,rebuttal_answer,1.0,1,1
4648,"Get MI estimation m1,m2,m3 over 3 folds.",reb_fine,rebuttal_answer,1.0,1,1
4649,Compute confidence interval v using Eq.8 using the hyperparameters and 1500 as test set size.,reb_fine,rebuttal_answer,1.0,1,1
4650,"Hyperparameter search DEMINE-vr maximizes mean([m1,m2,m3])-2std([m1,m2,m3]).",reb_fine,rebuttal_answer,1.0,1,1
4651,"DEMINE-sig maximizes mean([m1,m2,m3])-v.",reb_fine,rebuttal_answer,1.0,1,1
4652,Will try to make it more clear.,reb_fine,rebuttal_by-cr,2.0,2,2
4653,"Regarding fMRI experiments, our focus is on demonstrating neural MI estimation and dependency test on fMRI data.",reb_fine,rebuttal_answer,1.0,1,1
4654,We compare with pearson's correlation because it's another widely used technique that can perform both correlation analysis as well as significance test.,reb_fine,rebuttal_answer,1.0,1,1
4655,"We used a simple 1D CNN where convolution happens over the time dimension, not the spatial dimensions.",reb_fine,rebuttal_answer,1.0,1,1
4656,"Better architectures, e.g. transformers over time + graph networks over space could improve performance, but not our focus and we leave that to future work.",reb_fine,rebuttal_answer,1.0,7,1
4657,Higher-order and nonlinear covariance tests may make very appealing comparisons and we are looking into it.,reb_fine,rebuttal_answer,1.0,1,1
4658,"A first impression is that our technique is more general and will probably give looser bounds, but may be applicable to a wider range of problems not only ones that have specifically that type of covariance, just like DEMINE vs Pearson's correlation.",reb_fine,rebuttal_answer,1.0,1,1
4659,"But at the same time we also have questions on how much additional insight it brings, as it's not an apples to apples comparison, so neither tight or loose estimations diminish the value of both types of approaches.",reb_fine,rebuttal_answer,1.0,1,1
4660,We thank the reviewer for their positive evaluation of our work.,reb_fine,rebuttal_social,14.0,14,14
4661,"In response to their suggestion under Point 4, we have added the suggested references to sections 2.3 (Related Work) and 4 (Discussion and Conclusion)",reb_fine,rebuttal_done,5.0,5,5
4662,New text:,reb_fine,rebuttal_structuring,15.0,15,15
4663,"“Similarly, Wah et al. (2014) show a series of adaptive displays for an anchor c_i, where the subject must partition the queries c_j, c_l, … into a set of similar and a set of dissimilar queries.",reb_fine,rebuttal_answer,1.0,1,1
4664,"In contrast to our work, the aforementioned studies did not use sparsity or positivity constraints, nor did they intend to evaluate the interpretability of the embedding.”",reb_fine,rebuttal_answer,1.0,15,1
4665,New text:,reb_fine,rebuttal_structuring,15.0,15,15
4666,"“Yet another possible extension is to consider different types of similarity judgments (Veit et al. 2017), e.g. resulting from asking subjects to group objects based on a specific attribute (size, color, etc.).”",reb_fine,rebuttal_answer,1.0,15,1
4667,Please refer to our main response in an above comment that addresses the primary and common questions amongst all reviewers.,reb_fine,rebuttal_structuring,15.0,15,15
4668,Here we respond to your specific comments.,reb_fine,rebuttal_structuring,15.0,15,15
4669,"""What can be said about how computationally demanding the procedure is? running label propagation within meta learning might be too costly. """,reb_fine,rebuttal_structuring,15.0,15,15
4670,">>> In few-shot learning, episodic paradigm proposed by Matching Networks [1] is widely adopted by current researchers (we follow the same setting to make a fair comparison).",reb_fine,rebuttal_answer,1.0,1,1
4671,"In each episode, a small subset of N-way K-shot Q-query examples is sampled from the training set.",reb_fine,rebuttal_answer,1.0,1,1
4672,"Typically, for 1-shot experiments, N=5, K=1, Q=15 and for 5-shot experiments, N=5, K=5, Q=15",reb_fine,rebuttal_answer,1.0,1,1
4673,.,reb_fine,rebuttal_answer,1.0,15,1
4674,"Thus, the number of training examples are Nx(K+Q) (80 for 1-shot and 100 for 5-shot)",reb_fine,rebuttal_answer,1.0,1,1
4675,.,reb_fine,rebuttal_answer,1.0,15,1
4676,Constructing label propagation matrix W involves both support and query examples (80 or 100).,reb_fine,rebuttal_answer,1.0,1,1
4677,So the dimension of W is either 80x80 or 100x100.,reb_fine,rebuttal_answer,1.0,1,1
4678,Running label propagation on such small matrix is quite efficient.,reb_fine,rebuttal_answer,1.0,1,1
4679,"""It is not clear how the  per-example scalar sigma-i is learned. (for Eq 2)""",reb_fine,rebuttal_structuring,15.0,15,15
4680,">>> In Figure 4 of appendix A, we describe the detailed structure of the graph construction module.",reb_fine,rebuttal_refute-question,11.0,1,11
4681,"After we get the per-example feature representation f_{\varphi}(x_i) for x_i, we feed it into the graph construction module g_{\phi}. The output of this module is a one-dimensional scalar.",reb_fine,rebuttal_answer,1.0,1,1
4682,f and g are learned in an end-to-end way in our approach.,reb_fine,rebuttal_answer,1.0,1,1
4683,"""solving Eq 3 by matrix inversion does not scale. Would be best to also show results using iterative optimization """,reb_fine,rebuttal_structuring,15.0,15,15
4684,>>> We want to answer this question from two aspects.,reb_fine,rebuttal_answer,1.0,1,1
4685,"On one hand, few-shot learning assumes that training examples in each class are quite small (only 1 or 5).",reb_fine,rebuttal_answer,1.0,1,1
4686,"In this situation, Eq (3) and the closed-form version can be efficiently solved, since the dimension of S is only 80x80 or 100x100.",reb_fine,rebuttal_answer,1.0,1,1
4687,"On the other hand, there is plenty of prior work on the scalability and efficiency of label propagation, such as [2], [3], [4], which can extend our work to large-scale data.",reb_fine,rebuttal_answer,1.0,1,1
4688,"On miniImagenet, we performed iterative optimization and got 53.05/68.75 for 1-shot/5-shot experiments with only 10 steps.",reb_fine,rebuttal_answer,1.0,1,1
4689,"This is slightly worse than closed-form version (53.75/69.43), because of the inaccurate computation and unstable gradients caused by multiple step iterations.",reb_fine,rebuttal_answer,1.0,1,1
4690,"[1] Vinyals, Oriol, et al. ""Matching networks for one shot learning."" NIPS. 2016.",reb_fine,rebuttal_other,10.0,10,10
4691,"[2] Liang, De-Ming, and Yu-Feng Li. ""Lightweight Label Propagation for Large-Scale Network Data."" IJCAI. 2018.",reb_fine,rebuttal_other,10.0,10,10
4692,"[3] Fujiwara, Yasuhiro, and Go Irie. ""Efficient label propagation."" ICML. 2014.",reb_fine,rebuttal_other,10.0,10,10
4693,"[4] Weston, Jason. ""Large-Scale Semi-Supervised Learning.""",reb_fine,rebuttal_other,10.0,10,10
4694,Thanks for pointing out the pros and cons of our method.,reb_fine,rebuttal_social,14.0,14,14
4695,We address your concerns as follows:,reb_fine,rebuttal_structuring,15.0,15,15
4696,"Q1. “The search space of the proposed method, such as the number of operations in the convolution block, is limited.”",reb_fine,rebuttal_structuring,15.0,15,15
4697,"A1: First, the size of search space is not determined by the number of operations but the number of connections.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4698,The search space of our method is different from exiting NAS methods in that the number of input of certain operation is not limited.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4699,"Second, the search space without block share is even much larger than existing NAS methods.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4700,"Third, we can trivially extend our DSO-NAS to accommodate more operations such as dilated conv like our ongoing experiments on PASCAL VOC semantic segmentation task, we extend our search space to accommodate 3x3 and 5x5 separable convolution with dilated = 2.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4701,"The following table shows the performance of our model on the PASCAL VOC 2012 semantic segmentation task, where DSO-NAS-cls represents the architecture searched on ImageNet with block structure sharing and DSO-NAS-seg represents the architecture searched on PASCAL VOC segmentation task.",reb_fine,rebuttal_done,5.0,1,5
4702,---------------------------------------------------------------------------------------------------------------------------,reb_fine,rebuttal_structuring,15.0,15,15
4703,Architecture,reb_fine,rebuttal_structuring,15.0,15,15
4704,mIOU                     Params(M),reb_fine,rebuttal_structuring,15.0,15,15
4705,FLOPS(B),reb_fine,rebuttal_structuring,15.0,15,15
4706,---------------------------------------------------------------------------------------------------------------------------,reb_fine,rebuttal_structuring,15.0,15,15
4707,DSO-NAS-cls,reb_fine,rebuttal_summary,16.0,16,16
4708,72.1,reb_fine,rebuttal_summary,16.0,16,16
4709,6.5                               13.0,reb_fine,rebuttal_summary,16.0,16,16
4710,---------------------------------------------------------------------------------------------------------------------------,reb_fine,rebuttal_summary,16.0,15,16
4711,DSO-NAS-seg(more operations),reb_fine,rebuttal_summary,16.0,15,16
4712,72.7                            6.7                               13.2,reb_fine,rebuttal_summary,16.0,16,16
4713,---------------------------------------------------------------------------------------------------------------------------,reb_fine,rebuttal_structuring,15.0,15,15
4714,We combine DSO-NAS with Deeplab v3 and search for the architecture of feature extractor with block sharing.,reb_fine,rebuttal_summary,16.0,1,16
4715,All above models have been pre-trained on ImageNet classification task first.,reb_fine,rebuttal_summary,16.0,1,16
4716,"It’s notable that the architecture searched on semantic segmentation task with additional operations achieve better performance in our preliminary experiment, indicating that our DSO-NAS is capable to incorporate additional operations.",reb_fine,rebuttal_summary,16.0,1,16
4717,We will present the full experiments of semantic segmentation in the future revision.,reb_fine,rebuttal_by-cr,2.0,2,2
4718,"Q2: “The technical contribution of the proposed method is not high, because the architecture space of neural network is similar to the prior works.”",reb_fine,rebuttal_structuring,15.0,15,15
4719,A2: Please refer to Q1.,reb_fine,rebuttal_reject-criticism,12.0,15,12
4720,"Moreover, we never claim the main contribution of our work lies in augmenting the search space.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4721,"And in fact, most existing NAS papers share the same architecture search space, the main differences between them is the search strategy.",reb_fine,rebuttal_reject-criticism,12.0,1,12
4722,We believe that judging the novelty of a NAS paper solely by its architecture space is unfair.,reb_fine,rebuttal_reject-criticism,12.0,1,12
4723,Thank you for your constructive comments!,reb_fine,rebuttal_social,14.0,14,14
4724,1. We fully understand your concern and we have added detailed description in the supplemental materials to show the hyperparameters we use for baseline methods in the revision.,reb_fine,rebuttal_done,5.0,5,5
4725,2. We would like to argue that constrained optimization based formulation itself is not designed to achieve better distortion compared with regularized optimization based formulation.,reb_fine,rebuttal_answer,1.0,1,1
4726,So there is no surprise that our algorithm’s distortion is not the best.,reb_fine,rebuttal_answer,1.0,1,1
4727,"On the other hand, as mentioned by the other reviewer, distortion is usually not that essential in adversarial attacks as long as it is maintained in a reasonable range.",reb_fine,rebuttal_answer,1.0,1,1
4728,"We could actually remove the distortion column, instead, we chose to include it just to show that we did not trade a lot of distortions (to make problem much easier) and thus gains speedup.",reb_fine,rebuttal_answer,1.0,1,1
4729,"From our experimental results, you can see that our proposed method achieves significant speedup while keeping the distortion around the same level as the best baselines.",reb_fine,rebuttal_answer,1.0,1,1
4730,3. Thank you for your suggestion.,reb_fine,rebuttal_social,14.0,14,14
4731,We have further added success rate vs queries plot (for black-box case) and loss vs iterations plot (for white-box case) in the revision.,reb_fine,rebuttal_done,5.0,5,5
4732,"As you can see, in terms of number of iterations / queries, our method still outperforms the other baselines by a large margin.",reb_fine,rebuttal_answer,1.0,1,1
4733,4. Thank you for your suggestion.,reb_fine,rebuttal_social,14.0,14,14
4734,We have further added experiments on ResNet V2 model and averaging over 500 correctly classified pictures to strengthen our result.,reb_fine,rebuttal_done,5.0,5,5
4735,"Again, this additional experiments show that our method outperforms the other baselines for both white-box attack and black-box attack.",reb_fine,rebuttal_answer,1.0,1,1
4736,"5. Regarding poor time complexity in practice, first, as you mentioned, adversarial training currently is quite slow due to the slow adversarial attack steps.",reb_fine,rebuttal_answer,1.0,1,1
4737,Better time complexity of adversarial attack could significantly speed up adversarial training algorithms.,reb_fine,rebuttal_answer,1.0,1,1
4738,"Second, it is worth noting that the running time complexity of adversarial attack also highly depends on the input size.",reb_fine,rebuttal_answer,1.0,1,1
4739,"For example, if you attack a CIFAR-10 classifier or an MNIST classifier, it could take only seconds per attack even for the slowest algorithm since the input size is only 32 by 32 (or 28 by 28).",reb_fine,rebuttal_answer,1.0,1,1
4740,"However, if you attack a ImageNet classifier or even higher dimensional data classifier, it could take significantly longer time (minutes).",reb_fine,rebuttal_answer,1.0,1,1
4741,That is why reducing the runtime of adversarial attack is very important.,reb_fine,rebuttal_answer,1.0,1,1
4742,6. We apologize for this confusion.,reb_fine,rebuttal_social,14.0,14,14
4743,"Regarding “gradient-based” / “optimization based” methods and coordinate-wise black-box attacks, we have changed our description to avoid confusion.",reb_fine,rebuttal_done,5.0,5,5
4744,Thank you for pointing it out.,reb_fine,rebuttal_social,14.0,14,14
4745,We thank reviewer 2 for the detailed feedback.,reb_fine,rebuttal_social,14.0,14,14
4746,We are glad that the reviewer found the VAE-GAN model to be a natural extension for the problem and that our work provides a good baseline for future work.,reb_fine,rebuttal_social,14.0,7,14
4747,We address the individual questions below.,reb_fine,rebuttal_structuring,15.0,15,15
4748,"We changed Section 3.1 to explain that the posterior dependence on pairs of adjacent frames is to have temporally local latent variables that capture the ambiguity for only that transition, a sensible choice when using i.i.d. Gaussian priors.",reb_fine,rebuttal_done,5.0,5,5
4749,"Another choice is to use temporally correlated latent variables, which would require a stronger prior (e.g. as in Denton & Fergus (2018)).",reb_fine,rebuttal_answer,1.0,1,1
4750,"For simplicity, we opted for the former.",reb_fine,rebuttal_answer,1.0,1,1
4751,The blurriness in a VAE can indeed be attributable to a weak inference model.,reb_fine,rebuttal_answer,1.0,1,1
4752,"Note that our VAE variant and both SVG variants are able to predict sharp robot arms in the BAIR dataset, but often blur out the small objects being pushed.",reb_fine,rebuttal_answer,1.0,1,1
4753,"We tried recurrent posteriors and learned priors with our models, and the results were similar.",reb_fine,rebuttal_answer,1.0,1,1
4754,We are now running additional experiments with a deeper encoder and with more filters.,reb_fine,rebuttal_by-cr,2.0,2,2
4755,"Although in principle a strong inference model could produce sharper images, an alternative approach is to use better losses, which is the approach we chose in this work.",reb_fine,rebuttal_answer,1.0,1,1
4756,It is an interesting suggestion to experiment with the effect of the hyperparameters on the trade-off between realism and diversity.,reb_fine,rebuttal_answer,1.0,1,1
4757,"We are currently running experiments for various weightings of the KL loss and the adversarial loss, and we plan to include results that illustrate the trade-offs based on these hyperparameters.",reb_fine,rebuttal_done,5.0,2,5
4758,We also plan to include results on the trade-offs between accuracy and realism.,reb_fine,rebuttal_by-cr,2.0,2,2
4759,"In fact, a recent result [1] proves that this is a fundamental trade-off for all problems with inherent ambiguity.",reb_fine,rebuttal_answer,1.0,1,1
4760,"The statement that “GANs prioritize matching joint distributions of pixels over per-pixel reconstruction"" is a criticism of per-pixel losses, and not of VAEs in general. We clarified in the introduction that VAEs can indeed model joint distributions of pixels.",reb_fine,rebuttal_answer,1.0,1,1
4761,"[1] Yochai Blau and Tomer Michaeli. The perception-distortion tradeoff. In Conference on Vision and Pattern Recognition (CVPR), 2018. https://arxiv.org/abs/1711.06077",reb_fine,rebuttal_other,10.0,10,10
4762,Thanks for your review.,reb_fine,rebuttal_social,14.0,14,14
4763,"The ION theorem is an important part of explaining sparsity, dead units, and rank as well, but perhaps our writing was not clear enough.",reb_fine,rebuttal_concede-criticism,3.0,1,3
4764,We will work on the writing in the future version of this work.,reb_fine,rebuttal_by-cr,2.0,2,2
4765,"As for the mutual information related comment (#2), the results that you have mentioned are well known from information bottleneck paper or from the following information invariance paper.",reb_fine,rebuttal_answer,1.0,1,1
4766,Alessandro Achille and Stefano Soatto.,reb_fine,rebuttal_answer,1.0,1,1
4767,Emergence of invariance and disentangling in deep representations.,reb_fine,rebuttal_answer,1.0,1,1
4768,Journal of Machine Learning Research. 2018,reb_fine,rebuttal_answer,1.0,15,1
4769,Thank you for your helpful comments!,reb_fine,rebuttal_social,14.0,14,14
4770,1. You are right that Frank-Wolfe would be advantageous over PGD when the constraints are more complicated and adversarial attack may not be such a case.,reb_fine,rebuttal_concede-criticism,3.0,3,3
4771,Yet it is also well-known that Frank-Wolfe has quite different optimization behavior compared with PGD even though they have the same order of convergence rate.,reb_fine,rebuttal_answer,1.0,1,1
4772,"Therefore, it is interesting and important to examine the performance of Frank-Wolfe algorithm for adversarial attack, given the fact that PGD has been shown to be a very effective for adversarial attack.",reb_fine,rebuttal_answer,1.0,1,1
4773,"In fact, from our work, we found that Frank-Wolfe based methods are generally more efficient than PGD method.",reb_fine,rebuttal_answer,1.0,1,1
4774,"From another perspective, Frank-Wolfe solves the problem by calling Linear Minimization Oracle (LMO) over the constraint set at each iteration.",reb_fine,rebuttal_answer,1.0,1,1
4775,"This LMO shares the same intuition as FGSM, which also tries to linearize the neural network loss function to find the adversarial examples.",reb_fine,rebuttal_answer,1.0,1,1
4776,"In this sense, it is a quite natural attempt to revisit FGSM under the Frank-Wolfe framework.",reb_fine,rebuttal_answer,1.0,1,1
4777,"2. We are sorry maybe we didn’t explain it very well in the paper, but this is a misunderstanding.",reb_fine,rebuttal_mitigate-criticism,8.0,3,8
4778,"We indeed compared our method with generalized I-FGSM/BIM, which is exactly the same as PGD (In [Madry et al.] they also mentioned this in Section 2.1 and they refer it as FGSM^k).",reb_fine,rebuttal_answer,1.0,1,1
4779,We decide to just call it PGD in the revision to avoid confusion.,reb_fine,rebuttal_done,5.0,5,5
4780,We hope this remove your concern.,reb_fine,rebuttal_social,14.0,14,14
4781,3,reb_fine,rebuttal_structuring,15.0,15,15
4782,.,reb_fine,rebuttal_structuring,15.0,15,15
4783,"Indeed, theoretically we can only prove for $\lambda$ = 1 case.",reb_fine,rebuttal_answer,1.0,1,1
4784,Yet we found that larger \lambda brings us more speedup.,reb_fine,rebuttal_answer,1.0,1,1
4785,We have added further empirical evidence (performance comparison of our method with different \lambda in Figure 1 in the revised paper) to justify it.,reb_fine,rebuttal_done,5.0,5,5
4786,"Intuitively speaking, using lambda>1 is essentially a “relax and tighten” step by first relax the constraint to make the problem easier, and then tighten it back to the real constraint.",reb_fine,rebuttal_answer,1.0,1,1
4787,"The “relax and tighten” idea has been widely used in constrained optimization, and in this paper we adapted this idea into Frank-Wolfe algorithm to make it even faster.",reb_fine,rebuttal_answer,1.0,1,1
4788,4. [Lacoste-Julien 2016] considered the general first-order Frank-Wolfe algorithm for nonconvex smooth optimization.,reb_fine,rebuttal_answer,1.0,1,1
4789,"The result of Theorem 4.3 in our paper is almost the same as the result in (Lacoste-Julien 2016), except that the choices the learning rate in these two papers are different though.",reb_fine,rebuttal_answer,1.0,1,1
4790,We have made it clear in the revision.,reb_fine,rebuttal_done,5.0,5,5
4791,5. We have added detailed hyperparameter settings for CW and EAD in the revision in the supplemental materials.,reb_fine,rebuttal_done,5.0,5,5
4792,"6. While Theorem 4.7 is new and may be of independent interest in the optimization community,  it is not the main contribution in this paper.",reb_fine,rebuttal_answer,1.0,15,1
4793,"We would like to emphasize that our major contribution in this paper is a Frank-Wolfe based algorithm for adversarial attack, which is more efficient than PGD based adversarial attack algorithm and other baselines.",reb_fine,rebuttal_summary,16.0,1,16
4794,7. Sorry about the confusion.,reb_fine,rebuttal_social,14.0,14,14
4795,$y$ should be replace by $y_{tar}$. It is a simplified notation we mentioned in the proof in the appendix.,reb_fine,rebuttal_answer,1.0,1,1
4796,"Thank you for your suggestion and we have revised the notation $f(x,y_{tar})$ to $f(x)$.",reb_fine,rebuttal_done,5.0,5,5
4797,8. Thank you for pointing out several typos. We have fixed all of them in the revision.,reb_fine,rebuttal_done,5.0,5,5
4798,We would like to thank the reviewer for the time and useful feedback.,reb_fine,rebuttal_social,14.0,14,14
4799,Our response is given below.,reb_fine,rebuttal_structuring,15.0,15,15
4800,- Relationship to z-conditioning strategy in BigGAN.,reb_fine,rebuttal_structuring,15.0,15,15
4801,Thanks for pointing out the connection to this concurrent submission.,reb_fine,rebuttal_social,14.0,14,14
4802,We will discuss the connections in the related work section.,reb_fine,rebuttal_social,14.0,2,14
4803,The main differences are as follows:,reb_fine,rebuttal_structuring,15.0,15,15
4804,"1. BigGAN performs conditional generation, whilst we primarily focus on unconditional generation.",reb_fine,rebuttal_answer,1.0,1,1
4805,"BigGAN splits the latent vector z and concatenates it with the label embedding, whereas we transform z using a small MLP per layer, which is arguably more powerful.",reb_fine,rebuttal_answer,1.0,1,1
4806,"In the conditional case, we apply both additive and multiplicative interaction between the label and z, instead of concatenation as in BigGAN.",reb_fine,rebuttal_answer,1.0,1,1
4807,2. Overall BigGAN focusses on scalability to demonstrate that one can train an impressive model for conditional generation.,reb_fine,rebuttal_answer,1.0,1,1
4808,"Instead, we focus on a single idea, and show that it can be applied very broadly.",reb_fine,rebuttal_answer,1.0,1,1
4809,We provide a thorough empirical evaluation across critical design decisions in GANs and demonstrate that it is a robust and practically useful contribution.,reb_fine,rebuttal_answer,1.0,1,1
4810,- Propagation of signal and ResNets.,reb_fine,rebuttal_structuring,15.0,15,15
4811,"Indeed, ResNets provide a skip connection which helps signal propagation.",reb_fine,rebuttal_answer,1.0,1,1
4812,"Arguably, self-modulation has a similar effect.",reb_fine,rebuttal_answer,1.0,1,1
4813,"However, there are critical differences in these mechanisms which may explain the benefits of self-modulation in a resnet architecture:",reb_fine,rebuttal_answer,1.0,15,1
4814,1. Self-modulation applies a channel-wise additive and multiplicative operation to each layer.,reb_fine,rebuttal_answer,1.0,1,1
4815,"In contrast, residual connections perform only an element-wise addition in the same spatial locality.",reb_fine,rebuttal_answer,1.0,1,1
4816,"As a result, channel-wise modulation allows trainable re-weighting of all feature maps, which is not the case for classic residual connections.",reb_fine,rebuttal_answer,1.0,1,1
4817,"2. The ResNet skip-connection is either an identity function or a learnable 1x1 convolution, both of which are linear.",reb_fine,rebuttal_answer,1.0,1,1
4818,"In self-modulation, the connection from z to each layer is a learnable non-linear function (MLP).",reb_fine,rebuttal_answer,1.0,1,1
4819,"- Reading Figure 2b, one could be tempted to draw a correlation between the complexity of the dataset and the gains achieved by self-modulation over the baseline (e.g., Bedroom shows less difference between the two approaches than ImageNet). Do the authors agree with that?",reb_fine,rebuttal_structuring,15.0,15,15
4820,"Yes, we notice more improvements on the harder, more diverse datasets.",reb_fine,rebuttal_answer,1.0,1,1
4821,These datasets also have more headroom for improvement.,reb_fine,rebuttal_answer,1.0,1,1
4822,"1. I feel the approach to implicitly assume that the classifiers to be compared are already ""reasonably accurate""; since if not, both classifiers might be easily falsified by certain trivial examples, making the ""disagreed examples"" not as meaningful. If that is true, I would suggest the authors to make this hidden assumption clearer in the paper",reb_fine,rebuttal_structuring,15.0,15,15
4823,Response: Thanks for the constructive suggestion. We agree with the reviewer and will make this assumption explicit in the revised manuscript.,reb_fine,rebuttal_by-cr,2.0,2,2
4824,"2. The idea shows clear liaison to the ""differential testing"" concept in software engineering besides the cited work of perceptual quality assessment.",reb_fine,rebuttal_structuring,15.0,15,15
4825,The idea has a cross-disciplinary nature and is fairly interesting to me.,reb_fine,rebuttal_structuring,15.0,15,15
4826,I can see the paper to be of interest to a quite broad audience and can motivate many subsequent works.,reb_fine,rebuttal_structuring,15.0,15,15
4827,"Response: Thanks for recognizing the strengths of the paper. We will add the appropriate references regarding the ""differential testing"" concept in software engineering.",reb_fine,rebuttal_by-cr,2.0,2,2
4828,"3. One minor comment: for images in ""Case III"", the authors considered them ""contribute little to performance comparison between the two classifiers"" and therefore did not source labels for them.",reb_fine,rebuttal_structuring,15.0,15,15
4829,"However, since the authors adopted an affinity-aware distance, two incorrect predictions can still be compared based on their semantic tree distances to the true class.",reb_fine,rebuttal_structuring,15.0,1,15
4830,Response: Thanks for pointing it out.,reb_fine,rebuttal_social,14.0,14,14
4831,We agree with the reviewer that images falling into Case III can be used to distinguish the associated two classifiers using the proposed semantic tree distance.,reb_fine,rebuttal_concede-criticism,3.0,3,3
4832,We will revise the writing to make it more rigorous.,reb_fine,rebuttal_by-cr,2.0,2,2
4833,"In our current subjective assessment environment, we choose to stop labeling images in Case III because it is difficult for humans to select one among 200 classes, especially when they are unfamiliar with the class ontology.",reb_fine,rebuttal_answer,1.0,1,1
4834,Thank you for your comments. Please find below our response to your questions and concerns.,reb_fine,rebuttal_social,14.0,14,14
4835,1) Pseudocode,reb_fine,rebuttal_structuring,15.0,15,15
4836,We apologise that the optimization procedure was unclear.,reb_fine,rebuttal_concede-criticism,3.0,3,3
4837,We have added pseudocode of the general optimization procedure in Appendix A.,reb_fine,rebuttal_done,5.0,5,5
4838,2) Hyperparameter selection,reb_fine,rebuttal_structuring,15.0,15,15
4839,The reviewer is completely right that we are removing one hyperparameter by introducing another.,reb_fine,rebuttal_answer,1.0,3,1
4840,"However, there are two reasons why this might still be beneficial: one is that the penalty coefficient is now effectively dynamic and can change during training, ensuring higher chances of finding a good solution.",reb_fine,rebuttal_answer,1.0,1,1
4841,"Second, by elevating the hyperparameter one level up, we hope that the learning is indeed less sensitive to its specific setting.",reb_fine,rebuttal_answer,1.0,1,1
4842,"Indeed, we found in practice that we get similar results for \beta within some orders of magnitude, which requires significantly less tuning compared to a fixed \alpha.",reb_fine,rebuttal_answer,1.0,1,1
4843,3) Relation to safe reinforcement learning,reb_fine,rebuttal_structuring,15.0,15,15
4844,It is indeed the case that constrained MDPs are often considered in safe RL.,reb_fine,rebuttal_answer,1.0,1,1
4845,"In those cases there is generally an upper bound on a penalty function that should never be exceeded, including during training itself.",reb_fine,rebuttal_answer,1.0,1,1
4846,These algorithms generally restrict policy updates to remain within the constraint-satisfying regime.,reb_fine,rebuttal_answer,1.0,1,1
4847,"While our approach can similarly be applied to upper bounds on penalties, there’s unfortunately no guarantee that the constraints will be satisfied at every moment during training, but only at convergence.",reb_fine,rebuttal_answer,1.0,1,1
4848,As such it is not clear how these methods would apply to our specific experimental setups.,reb_fine,rebuttal_answer,1.0,1,1
4849,"Q1: In Theorem 4.3, the result holds for any $k$ and $M$. The authors claim that if we take a limit of $M \to \infty$ with fixed $k$, the practical dynamics converges to the discrete-time mean-field limit, in Section 4.",reb_fine,rebuttal_structuring,15.0,15,15
4850,"However, to state the result of Theorem 4.3, $k$ should be bigger than $M c_\eta$ from the dentition of $\tilde{\rho}_k^M$, as shown under the equation (4).",reb_fine,rebuttal_structuring,15.0,1,15
4851,How do we take a limit of $M \to\infty$ ? Does k also go $\infty$?,reb_fine,rebuttal_structuring,15.0,15,15
4852,A1: Thanks for pointing this out.,reb_fine,rebuttal_concede-criticism,3.0,3,3
4853,The result of this theorem holds uniformly for any $k$ (not a fixed $k$).,reb_fine,rebuttal_answer,1.0,1,1
4854,"Besides, we do not require $k$ bigger than $M c_\eta$ in the definition of $\tilde{\rho}_k^M$. When $k$ is no more than $M c_\eta$, $\tilde{\rho}_k^M$ and $\rho_k^M$ are stochastic processes with same distribution and thus the Wasserstein distance between them is 0.",reb_fine,rebuttal_answer,1.0,1,1
4855,"And for any $k$ is greater than $M c_\eta$, we have the uniform bound (w.r.t. $k$) as stated in the theorem 4.3.",reb_fine,rebuttal_answer,1.0,1,1
4856,We are sorry for not stating this clearly in the theorem and we have revisited the present of the theorem. We will fix this issue in the next revision.,reb_fine,rebuttal_by-cr,2.0,2,2
4857,"We also point out that, as our system is complicated, in taking the limit of $M\to\infty$, we need to ensure that the number of iteration we run is larger than $Mc_\eta$. To be specific, the asymptotic convergence would be",reb_fine,rebuttal_answer,1.0,1,1
4858,"$$\lim_{k,M \to\infty, \eta \to 0^+} \mathbb{D}_{\text{BL}} (\rho_k, \rho^*)=0$$",reb_fine,rebuttal_answer,1.0,16,1
4859,"where the joint limit of k and M requires that $k\eta\to\infty$; $\exp(C\alpha^{2}k\eta)\eta^{2}=o(1)$; $(k\eta)/(Mc)=q(1+o(1))$ with $q>1$. Here if $q \leq 1$, we degenerate to Langevin. But when $q>1$ (intuitively that means, when $M$ is large, the number of iterations we run is larger), our dynamics is different from Langevin, which is what we do in the practice.",reb_fine,rebuttal_answer,1.0,1,1
4860,"Also, we would like to remark that this seemingly strange things is in fact the ‘artifact’ caused by the using of Langevin dynamics at beginning to obtain the $M$ initial samples when we designed the practical implementation of the proposed methods.",reb_fine,rebuttal_answer,1.0,1,1
