,sentence,task,label,encoded,output,target
3809,The function composition doesn't capture that.,pol,pol_negative,1.0,1,1
3810,I think the authors should just acknowledge that you can't soundly *sample* from their generative model the way e.g. VAE or GAN allows (their function composition is not a sampling method).,pol,pol_neutral,2.0,2,2
3811,"But I think there are lots of useful things you can do without that capability, e.g. do 3D point cloud completion, go image -> structure, etc.",pol,none,0.0,0,0
3812,"I think this function composition angle should be deemphasized in the title/abstract, but I think the paper stands",pol,pol_neutral,2.0,1,2
3813,reasonably on its own,pol,none,0.0,0,0
3814,without that,pol,none,0.0,0,0
3815,.,pol,none,0.0,0,0
3816,Nits:,pol,none,0.0,0,0
3817,"- In Figure 2 it's pretty hard to see the differences between the methods. What exactly is being visualized here? DeepSDF shold be visualizing surface normals vs. HOF which is point clouds, right?",pol,pol_neutral,2.0,2,2
3818,"- For predicting a deformation R^3 -> R^3 function composition sort of makes sense, but how generalizable",pol,pol_neutral,2.0,2,2
3819,is this approach e.g. to directly predicting a function R^3 -> R (a la DeepSDF)?,pol,none,0.0,2,0
3820,"I think there are ways this function composition approach could generalize, e.g. using skip connections and layer dropout (which encourages layers to be composable).",pol,none,0.0,0,0
3821,The paper addresses the problem of producing sensible (high) uncertainties on out of distribution (OOD) data along with accurate predictions on in-distribution data.,pol,none,0.0,0,0
3822,The authors consider a model wherein the weights of the network (\theta) are drawn from a matrix normal distribution whose parameters are in-turn a (non-linear; parameterized by a another network) function of the covariates (x).,pol,none,0.0,0,0
3823,"Instead of inferring a posterior over theta that then induces the predictive uncertainties, uncertainties here arise from a regularizer that penalizes the distribution over theta from deviating too far from a standard Normal.",pol,none,0.0,0,0
3824,"Experiments present results on toy data, MNIST/not MNIST as well as on adversarial perturbations of MNIST and CIFAR 10 datasets.",pol,none,0.0,0,0
3825,The paper is clearly written and addresses an important problem.,pol,pol_positive,3.0,3,3
3826,The paper presents both an alternate model as well as an alternate objective function.,pol,none,0.0,0,0
3827,"While the authors do report some interesting results, they do a poor job of motivating the proposed extensions.",pol,pol_negative,1.0,1,1
3828,It isn’t clear why the particular proposals are necessary or to which of the proposed extensions the inflated OOD uncertainties can be attributed:,pol,pol_negative,1.0,1,1
3829,1. The proposed model? Is using a conditional weight prior p(\theta | x) (Eq 3) instead of p(\theta) (as in BNNs)  necessary for the inflated uncertainties on OOD data?,pol,none,0.0,2,0
3830,"2. The  objective? The proposed objective,  Eq 5, trades off stochastically approximating the (conditional) marginal likelihood against not deviating too much from p(\theta) =  MN(0, I, I) in the KL sense.",pol,pol_negative,1.0,2,1
3831,"Depending on \lambda, the objective either closely approximates the marginal likelihood or not.",pol,none,0.0,0,0
3832,It is unclear how important this particular objective is to the results.,pol,pol_negative,1.0,1,1
3833,"-  Instead of relying on the KL regularizer, a standard approach to learning the model in Eq 3 would be to use well understood MCMC or variational methods that explicitly retain uncertainty in \theta and induce predictive uncertainties.  Were they explored and found to be not effective?",pol,pol_negative,1.0,2,1
3834,It would be nice to see how a “gold standard” HMC based inference does on at least the small toy problem of Sec 5.1?,pol,pol_negative,1.0,2,1
3835,"- There is also a closely related variant of Eq 3 which we can arrive at by switching the log and the expectation in the first term of Eq 5 and applying Jensen’s inequality —> E_p(\theta| x)[ln p(y | x, \theta)] - KL (p(\theta | x) || p(\theta)).",pol,none,0.0,0,0
3836,"This would correspond to maximizing a valid lower bound to the marginal likelihood of a BNN model p(y | x, \theta) p(\theta), while interpreting p(\theta | x) as an amortized variational approximation.",pol,none,0.0,0,0
3837,"This variant has the advantage that it provides a valid lower bound on the marginal likelihood, and exploits the well understood variational inference machinery.",pol,none,0.0,0,0
3838,"This also immediately suggests, that the variational approximation , p (\theta | x)  should probably depend on both x and y rather than only on x and the flexibility of the hyper networks g would govern how well the true posterior over weights \theta can be approximated.",pol,none,0.0,0,0
3839,Comparisons against these more standard inference algorithms is essential for understanding what advantages are afforded by the objective proposed in the paper.,pol,pol_negative,1.0,1,1
3840,"3.  Or simply to a well tuned \lambda, chosen on a per dataset basis? From the text it appears that \lambda is manually selected to trade off accuracy against uncertainty on OOD data.",pol,pol_negative,1.0,1,1
3841,"In the real world, one would not have access to OOD data during training, how is one to pick \lambda in such cases?",pol,pol_negative,1.0,1,1
3842,Detailed comments about experiments:,pol,none,0.0,0,0
3843,a) The uncertainties produced by CDN in Figure 2 seems strange.,pol,pol_negative,1.0,1,1
3844,"Why does it go to nearly zero around x = 0, while being higher in surrounding regions with more data?",pol,pol_negative,1.0,1,1
3845,b) Down weighting the KL term by lambda for the VI techniques unfairly biases the comparison.,pol,pol_negative,1.0,1,1
3846,"This forces the VI solution to tend to the MLE, sacrificing uncertainty in the variational distribution.",pol,pol_negative,1.0,1,1
3847,It would be good to include comparisons against VI with \lambda = 1.,pol,pol_negative,1.0,2,1
3848,==========,pol,none,0.0,0,0
3849,There are potentially interesting ideas in this paper.,pol,pol_positive,3.0,3,3
3850,"However, as presented these ideas are poorly justified and careful comparisons against sensible baselines are missing.",pol,pol_negative,1.0,1,1
3851,adaptive versions of sgd are commonly used in machine learning.,pol,none,0.0,0,0
3852,"adagrad, adadelta are both popular adaptive variations of sgd.",pol,none,0.0,0,0
3853,These algorithms can be seen as preconditioned versions of gradient descent where the preconditioner applied is a matrix of second-order moments of the gradients.,pol,none,0.0,0,0
3854,"However, because this matrix turns out to be a pxp matrix where p is the number of parameters in the model, maintaining and performing linear algebra with this pxp matrix is computationally intensive.",pol,none,0.0,0,0
3855,"In this paper, the authors show how to maintain and update this pxp matrix by storing only smaller matrices of size pxr and rxr, and performing 1. an SVD of a small matrix of size rxr",pol,none,0.0,0,0
3856,2. matrix-vector multiplication between a pxr matrix and rx1 vector.,pol,none,0.0,0,0
3857,"Given that rxr is a small constant sized matrix and that matrix-vector multiplication can be efficiently computed on GPUs, this matrix adapted SGD can be made scalable.",pol,none,0.0,0,0
3858,The authors also discuss how to adapt the proposed algorithm with Adam style updates that incorporate momentum.,pol,none,0.0,0,0
3859,"Experiments are shown on various architectures (CNN, RNN) and comparisons are made against SGD, ADAM.",pol,none,0.0,0,0
3860,General comments: THe appendix has some good discussion and it would be great if some of that discussion was moved to the main paper.,pol,pol_positive,3.0,3,3
3861,"Pros:  Shows how to make full matrix preconditioning efficient, via the use of clever linear algebra, and GPU computations.",pol,pol_positive,3.0,3,3
3862,"Shows improvements on LSTM tasks, and is comparable with SGD, matching accuracy with time.",pol,pol_positive,3.0,3,3
3863,"Cons: While doing this leads to better convergence, each update is still very expensive compared to standard SGD, and for instance on vision tasks the algorithm needs to run for almost double the time to get similar accuracies as an SGD, adam solver.",pol,pol_negative,1.0,1,1
3864,"This means that it is not apriori clear if using this solver instead of standard SGD, ADAM is any good.",pol,pol_negative,1.0,1,1
3865,"It might be possible that if one performs few steps of GGT optimizer in the initial stages and then switches to SGD/ADAM in the later stages, then some of the computational concerns that arise are eliminated.",pol,none,0.0,0,0
3866,Have the authors tried out such techniques?,pol,pol_neutral,2.0,2,2
3867,"This paper proposes to combine unsupervised adversarial domain adaptation with prototypical networks and finds that the proposed model performs well on few-shot learning task with domain shift, much better than other few-shot learning baselines that do not consider.",pol,none,0.0,0,0
3868,Specifically it tests on Omniglot with natural image background and cliparts to real images.,pol,none,0.0,0,0
3869,"It is true that current meta-learning approaches do not address the problem of domain shift, and as a result, the testing domain has to be the same with the training domain.",pol,none,0.0,0,0
3870,"However, this paper rather than proposing solution address the meta-learning problem, albeit the title “meta domain adaptation”, only brings few-shot learning to domain adaptation.",pol,pol_negative,1.0,1,1
3871,Here’s why:,pol,none,0.0,0,0
3872,"In order for a meta-learning model to be called “meta domain adaptation,” the type of adaptation cannot be seen during training, and the goal is to test on adaptation that the model has not seen before.",pol,none,0.0,0,0
3873,"Indeed, each task in meta domain adaptation should be seen as a pair of source task and target task.",pol,none,0.0,0,0
3874,"The problem with the current model is that during training, it is trained to target at one specific type of test domain--the generator network G aims to generated images that align with the unsupervised  test domain X_test.",pol,pol_negative,1.0,1,1
3875,"Thus, the trained model will also only be able to handle one test domain, not much different than regular meta-learning models.",pol,pol_negative,1.0,1,1
3876,"In short, the meta-learning part stays in the regular few-shot learning module (which is implemented as a prototypical network), and has nothing related to domain adaptation.",pol,pol_negative,1.0,1,1
3877,"Therefore, the paper cannot be qualified for ``meta domain adaptation’’ and has very limited novelty in terms of its contribution to meta-learning; however, the combination of domain adaptation and few-shot learning is fair.",pol,pol_negative,1.0,1,1
3878,"For the rest of my review, I will treat the paper as “few-shot learning with domain adaptation” for more appropriate analysis.",pol,none,0.0,0,0
3879,"For the experiments, there seems to have a great win of the proposed algorithm against the baselines.",pol,pol_positive,3.0,3,3
3880,"However, I think since this is few-shot learning with domain adaptation, there is no domain adaptation baselines being mentioned in comparison.",pol,pol_negative,1.0,1,1
3881,"Specifically, what if the few-shot learning component is removed, and the network is trained with standard domain adaptation.",pol,pol_negative,1.0,1,1
3882,Then use the same network to extract the features and then using the nearest neighbor to retrieve the classes.,pol,none,0.0,0,0
3883,"Also it seems that the regular batch normalization could be very sensitive to domain shifts, and it would be good if the authors can test other normalization schemes such as layer/group normalization as baselines.",pol,pol_negative,1.0,2,1
3884,Another concern is that the evaluation of domain adaptation does not have much varieties.,pol,pol_negative,1.0,1,1
3885,"Only two domains shifts are evaluated in the paper, specifically Omniglot + BSD500 and Office-Home.",pol,none,0.0,0,0
3886,"BSD 500 only contains 500 images, and it would be good if more diverse set of images are considered.",pol,pol_negative,1.0,1,1
3887,Other domain transfer settings such as synthetic rendered vs. real (e.g. visDA challenge) could have been considered.,pol,pol_neutral,2.0,1,2
3888,"In conclusion, the paper presents a interesting combination of ProtoNet + Adversarial DA + Cycle consistency.",pol,none,0.0,0,0
3889,"However, unlike as advertised, the paper does not address the domain shift issue in meta-learning, and the experiments lack thorough evaluation as the paper considers itself as a meta-learning paper and only compares to other meta-learning approaches without much comparison to domain adaptation papers.",pol,pol_negative,1.0,1,1
3890,"Therefore, I recommend reject.",pol,none,0.0,0,0
3891,---,pol,none,0.0,0,0
3892,"Note: after reading the comments updated by authors, I remain my opinions: even though exact meta-testing data is unseen during training, the domain is seen during training, and therefore it cannot be qualified for being ""meta domain adaptation"".",pol,pol_negative,1.0,1,1
3893,===,pol,none,0.0,0,0
3894,After rebuttal:,pol,none,0.0,0,0
3895,I would like to thank the authors for the response and updating the draft.,pol,none,0.0,0,0
3896,They have addressed 1) the title issue and 2) adding domain adaptation baselines.,pol,none,0.0,0,0
3897,"Considering these improvements, I would like to raise the score to 5, since the setting of combining few-shot learning and domain adaptation is interesting and the proposed model outperforms the baselines.",pol,pol_positive,3.0,3,3
3898,"However, my criticisms remain that the paper is a simple combination of cycle GAN and prototypical networks, and lacks new insights/novelty.",pol,pol_negative,1.0,1,1
3899,"The experiments use fairly small datasets, where the performance can be largely influenced by how good the feature extractor backbone is (e.g. training on more data and using deeper architecture would warrant better performance, and thus may change the conclusion).",pol,pol_negative,1.0,1,1
3900,The idea of having a separate class for out-distribution is a very interesting idea but unfortunately previously explored.,pol,pol_negative,1.0,1,1
3901,"In fact, in machine learning and NLP there is the OOV class which sometimes people in computer vision also use.",pol,pol_negative,1.0,1,1
3902,Some of the claims in the paper can be further substantiated or explored.,pol,none,0.0,1,0
3903,For example in abstract there is a simple claim that is presented too strong: We also demonstrate that training such an augmented CNN with representative out-distribution natural datasets and some interpolated samples allows it to better handle a wide range of unseen out-distribution samples and black-box adversarial examples without training it on any adversaries.,pol,none,0.0,0,0
3904,This claim is bigger than just CNNs and needs to be studied in a theoretical framework not an empirical one.,pol,pol_negative,1.0,1,1
3905,"Also, one simple way to stop these adversarial cases would be to explore using Sigmoid as opposed to softmax.",pol,pol_negative,1.0,1,1
3906,In general it is very unlikely that you will be able to choose every variation of out-distribution cases.,pol,pol_negative,1.0,1,1
3907,Much easier if you just try to solve the problem using a set of n Sigmoids (n total number of classes) and consider each output a probability distribution.,pol,pol_negative,1.0,1,1
3908,"However, the studies in this paper are still valuable and I strongly recommend continuing on the same direction.",pol,pol_positive,3.0,3,3
3909,# Summary,pol,none,0.0,0,0
3910,"This paper proposes a new kind of spherical convolution for use in spherical CNNs, and evaluates it on rigid and non-rigid 3D shape recognition and retrieval problems.",pol,none,0.0,0,0
3911,Previous work has either used general anisotropic convolution or azimuthally isotropic convolution.,pol,none,0.0,0,0
3912,"The former produces feature maps on SO(3), which is deemed undesirable because processing 3-dimensional feature maps is costly.",pol,none,0.0,0,0
3913,"The latter produces feature maps on the sphere, but requires that filters be circularly symmetric / azimuthally isotropic, which limits modeling capacity.",pol,none,0.0,0,0
3914,This paper proposes an anisotropic spherical convolution that produces 2D spherical feature maps.,pol,none,0.0,0,0
3915,"The paper also introduces an efficient way of processing geodesic / icosahedral spherical grids, avoiding complicated spectral algorithms.",pol,none,0.0,0,0
3916,# Strengths,pol,pol_positive,3.0,0,3
3917,The paper has several strong points.,pol,pol_positive,3.0,3,3
3918,"It is well written, clearly structured, and the mathematics is clear and precise while avoiding unnecessary complexity.",pol,pol_positive,3.0,3,3
3919,"Much of the relevant related work is discussed, and this is done in a balanced way.",pol,pol_positive,3.0,3,3
3920,"Although it is not directly measured, it does seem highly likely that the alt-az convolution is more computationally efficient than SO(3) convolution, and more expressive than isotropic S2 convolution.",pol,pol_positive,3.0,3,3
3921,"The most important contribution in my opinion is the efficient data structure presented in section 4, which allows the spherical convolution to be computed efficiently on GPUs for a grid that is much more homogeneous than the lat/lon grids used in previous works (which have very high resolution near the poles, and low resolution at the equator).",pol,pol_positive,3.0,3,3
3922,"The idea of carving up the icosahedral grid in just the right way, so that the spherical convolution can be computed as a planar convolution with funny boundary conditions, is very clever, elegant, and practical.",pol,pol_positive,3.0,3,3
3923,# Weaknesses,pol,none,0.0,0,0
3924,There is however a misunderstanding about the properties of the alt-az convolution that must be cleared up before this paper can be published.,pol,pol_negative,1.0,1,1
3925,"To start with, the set of rotations R(phi, nu, 0) called the alt-az group in this paper is not a group in the mathematical sense.",pol,pol_negative,1.0,1,1
3926,"This easy to see, because a composition of rotations of the form Rz(phi) Ry(nu) is not generally of that form.",pol,pol_negative,1.0,1,1
3927,"For instance we can multiply Rz(phi) Ry(nu) by the element Rz(omega)Ry(0) = Rz(omega), which gives the element Rz(phi) Ry(nu) Rz(omega).",pol,none,0.0,0,0
3928,"As noted in the paper, this is a general element of SO(3) (and hence not in the set of alt-az rotations)",pol,pol_negative,1.0,1,1
3929,.,pol,none,0.0,0,0
3930,So the closure axiom of a group is violated.,pol,pol_negative,1.0,1,1
3931,"This matters, because the notion of equivariance really only makes sense for a group.",pol,pol_negative,1.0,1,1
3932,"If a layer l satisfies l R = R l  (for R a alt-az rotation), then it automatically satisfies l RR' = RR' l, which means l is equivariant to the whole group generated by the set of alt-az rotations.",pol,none,0.0,0,0
3933,"As we saw before, this is the whole rotation group.",pol,none,0.0,0,0
3934,"This would mean that the layer is actually SO(3)-equivariant, but it has been proven [1], that any rotation equivariant layer between scalar spherical feature maps can be expressed as an azimuthally isotropic convolution.",pol,pol_negative,1.0,1,1
3935,"Since the alt-az convolution is not isotropic and maps between scalars on S2, it cannot be equivariant.",pol,pol_negative,1.0,1,1
3936,"This also becomes apparent in the experiments section, where rotational data augmentation is found to be necessary.",pol,pol_negative,1.0,1,1
3937,"The paper does not contain an attempted proof of equivariance, and if one tries to give one, the impossibility of doing so will become apparent.",pol,pol_negative,1.0,1,1
3938,I note that the alt-az convolution *is* equivariant to rotations in the subgroup SO(2) of rotations around the Z-axis.,pol,pol_negative,1.0,0,1
3939,Another somewhat jarring fact about the alt-az convolution is that it is not well defined on the south pole.,pol,pol_negative,1.0,1,1
3940,"The south pole can be represented by any pair of coordinates of the form phi in [0, 2pi], nu = +/- pi.",pol,none,0.0,0,0
3941,"But it is easy to see that eq. 10 will give different results for each of these coordinates, because they correspond to different rotations of the filter about the Z-axis.",pol,pol_negative,1.0,1,1
3942,"This is ultimately due to the fact that the set of alt-az rotations is not the same as the set of points on the sphere, topologically speaking.",pol,pol_negative,1.0,0,1
3943,The set of points on the sphere can only be viewed as the quotient SO(3)/S(2).,pol,pol_negative,1.0,1,1
3944,"The paragraph motivating the alt-az convolution on page 4 is not very clear, and some claims are questionable.",pol,pol_negative,1.0,1,1
3945,"I agree that local SO(2) invariance is too limiting. But it is not true that rotating filters is not effective in planar/volumetric CNNs, as shown by many recent papers on equivariant networks.",pol,pol_negative,1.0,1,1
3946,"I would suggest rewriting this paragraph to make it clearer and less speculative, and acknowledge that although rotating filters might increase computational complexity, it has often been shown very effective.",pol,pol_negative,1.0,1,1
3947,# Other comments,pol,none,0.0,0,0
3948,The experiments show that the method is quite effective.,pol,pol_positive,3.0,3,3
3949,"For instance, the SHREC17 results are on par with Cohen et al. and Esteves et al., presumably at a significantly reduced computational cost.",pol,pol_positive,3.0,3,3
3950,That they do not substantially outperform these and other methods,pol,pol_positive,3.0,0,3
3951,"is likely due to the input representation, which is lossy, leading to a maximal performance shared by all three methods.",pol,pol_positive,3.0,0,3
3952,"An application to omnidirectional vision might more clearly show the strength of the method, but this would be a lot of work so I do not expect the authors to do that for this paper.",pol,pol_positive,3.0,1,3
3953,"It would be nice to see a more direct comparison between the three definitions of spherical convolution (general SO3, isotropic S2, and anisotropic S2).",pol,pol_positive,3.0,2,3
3954,"Right now, the numbers reported in Cohen et al. and Esteves et al. are copied over, but there are probably many differences between the precise setup and architectures used in these papers.",pol,pol_positive,3.0,1,3
3955,"It would be interesting to see what happens if one uses the same architecture on a number of problems, changing only the convolution in each case.",pol,pol_positive,3.0,2,3
3956,"Initially, I was a bit puzzled about why SO(3) augmentation seems to reduce accuracy in table 1.",pol,pol_neutral,2.0,1,2
3957,I think this is because SO(3) augmentation actually makes the classification problem harder if the input is initially aligned.,pol,none,0.0,0,0
3958,Some more explanation / discussion would be good.,pol,pol_positive,3.0,2,3
3959,It would be nice to explain the spherical parameterization in more detail. Is this operation itself rotation equivariant?,pol,pol_positive,3.0,2,3
3960,Typos & minor issues,pol,none,0.0,0,0
3961,"- Abstract: ""to extract non-trivial features"".",pol,pol_neutral,2.0,2,2
3962,The word non-trivial really doesn't add anything here.,pol,pol_neutral,2.0,1,2
3963,"Similarly ""offers multi-level feature extraction capabilities"" is almost meaningless since all DL methods can be said to do so.",pol,pol_neutral,2.0,1,2
3964,"- Below eq. 5, D_R^{-1} should equal D_R(-omega, -nu, -phi).",pol,pol_neutral,2.0,1,2
3965,The order is reversed when inverting.,pol,pol_neutral,2.0,0,2
3966,"- ""Different notations of convolutions"" -> notions",pol,pol_neutral,2.0,2,2
3967,"- ""For spherical functions there is no consistent and well defined convolution operators."" As discussed above, the issue is quite a bit more subtle. There are exactly two well-defined convolution operators, but they have some characteristics deemed undesirable by the authors.",pol,pol_neutral,2.0,1,2
3968,"- ""rationally symmetric"" -> rotationally",pol,pol_neutral,2.0,2,2
3969,"- ""exact hierarchical spherical patterns"" -> extract",pol,pol_neutral,2.0,2,2
3970,- It seems quite likely that the unpacking of the icosahedral/hexagonal grid as done in this paper has been studied before in other fields.,pol,pol_neutral,2.0,1,2
3971,"References would be in order. Similarly, hexagonal convolution has a history in DL and outside.",pol,pol_neutral,2.0,2,2
3972,"- Bottom of page 7, capitalize ""for"".",pol,pol_neutral,2.0,2,2
3973,"- ""principle curvatures"" -> principal.",pol,pol_neutral,2.0,2,2
3974,"- ""deferent augmentation modes"" -> different",pol,pol_neutral,2.0,2,2
3975,"- ""inspite"" -> in spite",pol,pol_neutral,2.0,2,2
3976,"- ""reprort"" -> report",pol,pol_neutral,2.0,2,2
3977,"- ""utlize"" -> utilize",pol,pol_neutral,2.0,2,2
3978,"- ""computer the convolution"" -> compute",pol,pol_neutral,2.0,2,2
3979,# Conclusion,pol,none,0.0,0,0
3980,"Although the alt-az convolution lacks the mathematical elegance of the general anisotropic and azimuthally isotropic spherical convolutions, it still seems like a practically useful operation for some kinds of data, particularly when implemented using the homogeneous icosahedral/hexagonal grid and fast algorithm presented in this paper.",pol,none,0.0,0,0
3981,"Hence, I would wholeheartedly recommend acceptance of this paper if the authors correct the factual errors (e.g. the claim of SO(3)-equivariance) and provide a clear discussion of the issues.",pol,none,0.0,0,0
3982,For now I will give an intermediate rating to the paper.,pol,none,0.0,0,0
3983,"[1] Kondor, Trivedi, ""On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups""",pol,none,0.0,0,0
3984,Summary: This paper is about models for solving basic math problems.,pol,none,0.0,0,0
3985,The main contribution is a synthetically generated dataset that includes a variety of types and difficulties of math problems; it is both larger and more varied than previous datasets of this type.,pol,none,0.0,0,0
3986,"The dataset is then used to evaluate a number of recurrent models (LSTM, LSTM+attention, transformer); these are very powerful models for general sequence-sequence tasks, but they are not explicitly tailored to math problems.",pol,none,0.0,0,0
3987,"The results are then analyzed and insights are derived explaining where neural models seemingly cope well with math tasks, and where they fall down.",pol,none,0.0,0,0
3988,Strengths: I am happy to see the proposal of a very large dataset with a lot of different axes for measuring and examining the performance of models.,pol,pol_positive,3.0,3,3
3989,"There are challenging desiderata involved in building the training+tests sets, and the authors have an interesting and involved methodology to accomplish these.",pol,pol_positive,3.0,3,3
3990,"The paper is very clearly written. I'm not aware of a comparable work, so the novelty here seems good.",pol,pol_positive,3.0,3,3
3991,"Weaknesses: The dataset created here is entirely synthetic, and the paper only includes one single small real-world case; it seems like it would be easy to generate a larger and more varied real world dataset as well (possibly from the large literature of extant solved problems in workbooks).",pol,pol_negative,1.0,1,1
3992,It would have been useful to compare the general models here with some specific math problem-focused ones as well.,pol,pol_negative,1.0,2,1
3993,Some details weren't clear to me.,pol,pol_negative,1.0,1,1
3994,More in the comments below.,pol,none,0.0,0,0
3995,"Verdict: I thought this was generally an interesting paper that has some very nice benefits, but also has some weaknesses that could be resolved. I view it as borderline, but I'm willing to change my mind based on the discussion.",pol,none,0.0,0,0
3996,Comments:,pol,none,0.0,0,0
3997,- One area that could stand to be improved is prior work.,pol,pol_neutral,2.0,1,2
3998,I'd like to see more of a discussion of *prior data sets* rather than papers proposing models for problems.,pol,pol_neutral,2.0,2,2
3999,"Since this is the core contribution, this should also be the main comparison.",pol,none,0.0,1,0
4000,"For example, EMLNP 2017 paper ""Deep Neural Solver for Math Word Problems"" mentions a size 60K problem dataset.",pol,none,0.0,0,0
4001,A more extensive discussion will help convince the readers that the proposed dataset is indeed the largest and most diverse.,pol,none,0.0,1,0
4002,"- The authors note that previous datasets are often specific to one type of problem (i.e., single variable equation solving). Why not then combine multiple types of extant problem sets?",pol,pol_neutral,2.0,2,2
4003,- The authors divide dataset construction into crowdsourcing and synthetic.,pol,none,0.0,0,0
4004,"This seems incomplete to me: there are tens of thousands (probably more) of exercises and problems available in workbooks for elementary, middle, and high school students.",pol,pol_negative,1.0,1,1
4005,"These are solved, and only require very limited validation.",pol,none,0.0,0,0
4006,They are also categorized by difficulty and area.,pol,none,0.0,0,0
4007,"Presumably the cost here would be to physically scan some of these workbooks, but this seems like a very limited investment. Why not build datasets based on workbooks, problem solving books, etc?",pol,pol_neutral,2.0,1,2
4008,- How do are the difficulty levels synthetically determined?,pol,pol_neutral,2.0,2,2
4009,"- When generating the questions, the authors ""first sample the answer"". What's the distribution you use on the answer? This seems like it dramatically affects the resulting questions, so I'm curious how it's selected.",pol,pol_neutral,2.0,2,2
4010,- The general methodology of generating questions and ensuring that no question is too rare or too frequent and the test set is sufficiently different---these are important questions and I commend the authors for providing a strong methodology.,pol,pol_neutral,2.0,3,2
4011,- I didn't understand the motivation for testing only very general-purpose models (this is described in Section 3).,pol,pol_negative,1.0,1,1
4012,"This is certainly a scientific decision, i.e., the authors are determining which models to use in order to determine the possible insights they will derive.",pol,none,0.0,0,0
4013,But it's not clear to me why testing more sophisticated models that are tailored for math questions would *not* be useful.,pol,pol_neutral,2.0,1,2
4014,"In fact, assuming that such methods outperform general-purpose models, we could investigate why and where this is the case (in fact the proposed dataset is very useful for this).",pol,none,0.0,0,0
4015,"On the other hand, if these specialized approaches largely fail to outperform general-purpose models, we would have the opposite insights---that these models' benefits are dataset-specific and thus limited.",pol,none,0.0,0,0
4016,- Really would be good to do real-world tests in a more extensive way.,pol,pol_neutral,2.0,2,2
4017,"A 40-question exam for 16 year olds is probably far too challenging for the current state of general recurrent models. Can you add some additional grades here, and more questions?",pol,pol_neutral,2.0,2,2
4018,"- For the number of thinkings steps, how does it scale up as you increase it from 0 to 16? Is there a clear relationships here?",pol,pol_neutral,2.0,2,2
4019,"- The 1+1+...+1 example is pretty intriguing, and could be a nice ""default"" question!",pol,none,0.0,2,0
4020,"- Minor typo: in the abstract: ""test spits"" should be ""test splits""",pol,pol_neutral,2.0,2,2
4021,Summary:,pol,none,0.0,0,0
4022,"This paper proposes Direct Sparse Optimization (DSO)-NAS, which is a method to obtain neural architectures on specific problems, at a reasonable computational cost.",pol,none,0.0,0,0
4023,"The main idea is to treat all architectures as a Directed Acyclic Graph (DAG), where each architecture is realized by a subgraph.",pol,none,0.0,0,0
4024,"All architectures in the search space thus share their weights, like ENAS (Pham et al 2018) and DARTS (Liu et al 2018a).",pol,none,0.0,0,0
4025,The DAG’s edges can be pruned via a sparsity regularization term.,pol,none,0.0,0,0
4026,The optimization objective of DSO-NAS is thus:,pol,none,0.0,0,0
4027,"Accuracy + L2-regularization(W) + L1-sparsity(\lambda),",pol,none,0.0,0,0
4028,where W is the shared weights and \lambda specifies which edges in the DAG are used.,pol,none,0.0,0,0
4029,There are 3 phases of optimization:,pol,none,0.0,0,0
4030,1. All edges are activated and the shared weights W are trained using normal SGD.,pol,none,0.0,0,0
4031,Note that this step does not involve \lambda.,pol,none,0.0,0,0
4032,"2. \lambda is trained using Accelerated Proximal Gradient (APG, Huang and Wang 2018).",pol,none,0.0,0,0
4033,3. The best architecture is selected and retrained from scratch.,pol,none,0.0,0,0
4034,This procedure works for all architectures and objectives.,pol,none,0.0,0,0
4035,"However, DSO-NAS further proposes to incorporate the computation expense of architectures into step (2) above, leading to their found architectures having fewer parameters and a smaller FLOP counts.",pol,none,0.0,0,0
4036,"Their experiments confirm all the hypotheses (DSO-NAS can find architectures, having small FLOP counts, having good performances on CIFAR-10 and ImageNet).",pol,none,0.0,0,0
4037,Strengths:,pol,none,0.0,0,0
4038,1. Regularization by sparsity is a neat idea.,pol,pol_positive,3.0,3,3
4039,2. The authors claim to be the first NAS algorithm to perform direct search on ImageNet.,pol,none,0.0,0,0
4040,"Honestly, I cannot confirm this claim (not sure if I have seen all NAS papers out there), but if it is the case, then it is impressive.",pol,pol_positive,3.0,3,3
4041,3. Incorporating architecture costs into the search objective is nice.,pol,pol_positive,3.0,3,3
4042,"However, this contribution seems to be orthogonal to the sparsity regularization, which, I suppose, is the main point of the paper.",pol,none,0.0,0,0
4043,Weaknesses:,pol,none,0.0,0,0
4044,1. Some experimental details are missing. I’m going to list them here:,pol,none,0.0,0,0
4045,- Was the auxiliary tower used during the training of the shared weights W?,pol,none,0.0,2,0
4046,"- Figure 4 does not illustrate M=4 and N=4, e.g. which operation belongs to which layer?",pol,none,0.0,1,0
4047,"- Did the experiments on CIFAR-10 and ImageNet use the cosine learning rate schedule [1]? If or if not, either way, you should specify it in a revised version of this paper, e.g. did you use the cosine schedule in the first 120 steps to train the shared parameters W, did you use it in the retraining from scratch?",pol,pol_negative,1.0,2,1
4048,"- In Section 3.3, it is written that “The sparse regularization of \lambda induces great difficulties in optimization”.",pol,none,0.0,0,0
4049,"This triggers my curiosity of which difficulty is it? It would be nice to see this point more elaborated, and to see ablation study experiments.",pol,pol_negative,1.0,2,1
4050,2. Missed citation: MnasNet [2] also incorporates the cost of architectures in their search process.,pol,pol_negative,1.0,1,1
4051,"On ImageNet, your performance is similar to theirs.",pol,none,0.0,0,0
4052,I think this will be a good comparison.,pol,pol_negative,1.0,2,1
